task_id,total_magnetization,volume
mp-756385,0.0302958,147.67289272394027
mp-756405,15.0091557,146.35738573810713
mp-756414,8.9955598,145.41608142443621
mp-756464,8.75e-07,232.6166094308966
mp-756471,9.0046324,210.98176896595734
mp-756555,11.1641453,245.78251749224967
mp-756579,0.00013435,173.83521005976473
mp-756592,22.0000001,153.78425247154053
mp-756594,1.000254,136.28507284971428
mp-756635,1.9982766,145.60611805343086
mp-756657,7.0,257.5114326557542
mp-756676,0.5440041,281.64090005393734
mp-756685,2.4535263,150.83581745310724
mp-756714,0.3892671,234.88261426497675
mp-756727,2.0004436,152.29758119164862
mp-756735,4.0000001,262.58282307228285
mp-756736,0.1455903,240.37139105015606
mp-756773,0.08118445,134.1195938723086
mp-756829,18.9920635,185.2673584515357
mp-756893,6.4715746,256.1073939181538
mp-756934,2.1482344,158.53783146727045
mp-756964,19.0037299,323.0547858488335
mp-756965,10.0897806,245.53844478508802
mp-757007,0.999696225,425.95526637493134
mp-757009,2.001945,211.1013366075296
mp-757022,21.0036677,197.0506677305753
mp-757026,0.9995915,255.47080731163908
mp-757029,0.3048632,238.75953776877583
mp-757050,0.01253905,278.4748542010765
mp-757055,0.06113635,518.5839965502091
mp-757066,6.9997704,176.79978524322746
mp-757104,1.3113822,296.3963319324912
mp-757112,7.9998084,199.88893765002788
mp-757125,0.0019911,194.35130942310934
mp-757178,5.0000358,555.3091955343918
mp-757257,5.0013098,297.6042351237049
mp-757261,14.00000005,439.6176759058483
mp-757284,19.4499709,439.22116039861953
mp-757296,0.1869571,594.9808168315218
mp-757299,0.367104,540.2485316694001
mp-757363,14.997042,455.9593373215334
mp-757412,0.4493037,289.6514697519009
mp-757414,22.0009697,414.96540289496664
mp-757437,1.0000253375,612.4667516136175
mp-757448,2.0028686,289.4791811409109
mp-757499,13.0011728,148.75957129175006
mp-757513,5.988846025,572.3946182346392
mp-757530,2.06117475,257.3276065767104
mp-757548,3.0010931,329.4334855342545
mp-757572,8.2003089,535.3234401078206
mp-757602,15.0013303,306.5619916505711
mp-757626,10.8953831,343.65722115813907
mp-757641,6.0,252.64518659014578
mp-757664,0.9988031,349.96973528418573
mp-757713,11.0000289,434.3016049867972
mp-757730,0.994300625,366.41583891310677
mp-757731,25.0042276,287.7589293285635
mp-757737,0.14120115,332.9167916714617
mp-757739,0.0572547,356.2000664814773
mp-757740,4.5009914,441.1229228711674
mp-757755,12.9662321,473.5069833867049
mp-757760,2.00047215,467.6412367075073
mp-757774,0.9961789,204.09277283002052
mp-757795,15.5160163,297.94446072723014
mp-757799,1.99646955,258.5728633815631
mp-757822,0.0628894875,692.7107799431534
mp-757824,17.9999952,461.20699330492255
mp-757843,1.0029967,276.7652928127377
mp-757851,9.151945475,520.1397824639728
mp-757855,1.000660725,730.8312499618255
mp-757859,3.9943449,439.62511857074736
mp-757868,2.4975e-05,506.42444946472926
mp-757875,1.0101075,567.3890198760898
mp-757881,0.0798336,268.67945597905344
mp-757887,1.0011928,943.7858614733137
mp-757894,2.997191275,299.2832920566332
mp-757895,2.9900277,302.11197387543973
mp-757921,2.00434895,423.0557986944999
mp-757928,3.0000000166666667,466.02685181790144
mp-757952,2.85e-06,333.4419226183848
mp-757968,0.998460925,539.216991980153
mp-757980,18.9967255,275.5024344615536
mp-757991,0.946403,526.1831944535177
mp-758013,19.0242944,436.9127881871987
mp-758015,9.038898,276.35214445564446
mp-758017,18.0000001,307.5994948816648
mp-758042,22.9932573,287.6438280336998
mp-758047,12.0000001,838.0581343731844
mp-758057,3.0006542,359.34280245892927
mp-758061,0.9739412,802.1966202183781
mp-758064,3.0000712708333332,2028.5130101174464
mp-758067,5.99520945,649.3443452367491
mp-758069,1.1220059,922.3007658753014
mp-758078,9.0166617,545.6145900828875
mp-758082,2.9799305,489.8513048273616
mp-758084,23.075611,444.39079911407333
mp-758090,21.55123,438.77898553372194
mp-758093,3.9970109,297.0890034038984
mp-758102,1.82499855,353.3451012168125
mp-758110,13.0120741,274.69902169383124
mp-758122,1.001219375,277.73822932691246
mp-758124,2.5e-07,559.2076746853951
mp-758125,7.004402166666666,466.79412894329556
mp-758128,0.98372375,650.9875093784381
mp-758132,21.0027771,458.15754825620024
mp-758135,0.007498875,354.34122887056736
mp-758139,2.1788642,1079.4430206913182
mp-758150,0.012313975,582.4836427124167
mp-758153,20.9494494,284.10720971543714
mp-758160,2.999790175,547.7006124763847
mp-758164,21.0018717,452.25739677221907
mp-758193,0.00035026666666666665,454.5176927170162
mp-758226,25.7702044,438.4165416293883
mp-758255,0.727396,284.25239208100203
mp-758256,18.4132627,434.58969480147647
mp-758263,0.68399885,201.16572051860143
mp-758266,0.1845512,269.0536175804327
mp-758293,8.0,431.4226444354609
mp-758306,4.5191551,451.0008212038654
mp-758322,17.346975,449.47953761460246
mp-758323,0.8122933,450.4671834042859
mp-758369,1.00648795,379.7344914942957
mp-758381,21.0030969,455.33361034412354
mp-758387,6.9801132,479.19436831336145
mp-758411,4.00813315,427.30581565612573
mp-758412,4.9343878,893.1651208401028
mp-758414,11.0028346,450.26445868739034
mp-758423,3.99652875,511.08341809351094
mp-758445,22.9998938,469.6098222420402
mp-758476,11.2105591,463.5240182453902
mp-758532,0.0211398,102.70677396890564
mp-758546,0.197799775,735.8942279702135
mp-758563,13.0328135,274.66027269791505
mp-758579,1.3237946,917.9632059223109
mp-758592,0.0034278,481.1170771039796
mp-758618,22.0000001,449.74752153885095
mp-758625,0.9745063,313.17226844784585
mp-758629,0.2850927,282.22321667055735
mp-758638,0.999945175,337.80280941501996
mp-758645,0.0500259,460.8972813442351
mp-758652,0.978068,96.65191092533513
mp-758725,0.99895045,200.15289605578886
mp-758748,0.2217598,211.83941773354186
mp-758833,0.9970233,482.0328639567108
mp-758853,15.0248266,298.8101690990696
mp-758882,0.99976135,1472.944458093692
mp-758904,3.8418309,701.4320759658392
mp-758936,0.99995105,863.2257847054198
mp-758972,4.9955974,264.5284089743304
mp-759019,0.48033525,339.6656547085112
mp-759050,27.0695131,352.42070796209543
mp-759051,20.1339857,346.8422901717535
mp-759074,21.5049371,288.8594233190213
mp-759100,5.0054046,468.4557336470767
mp-759149,2.99650665,287.14514834061947
mp-759191,10.9782748,135.12119375766642
mp-759212,1.975e-06,291.0595865989784
mp-759255,5.1e-06,426.25544537491413
mp-759301,2.00000015,208.05240439418117
mp-759337,10.9975879,106.99937884879995
mp-759349,0.0010761625,786.0843596199174
mp-759351,9.0002423,157.992617168479
mp-759353,8.030583775,534.1636618333056
mp-759373,13.0193969,468.4776793596565
mp-759403,0.0103509,309.0263414658598
mp-759431,22.0000001,459.9372272977447
mp-759442,45.0029042,373.45621601841975
mp-759445,0.2992147,438.39403961540177
mp-759451,0.0385489,836.7803781474653
mp-759500,3.000000066666667,171.61049193422897
mp-759547,5.0129084,345.3827254334831
mp-759572,0.0019297,290.35804782095283
mp-759580,9.0096392,130.69147579141824
mp-759581,19.006251,213.6965406758508
mp-759583,0.3508373,382.7946965893206
mp-759586,1.00133265,435.69191318551566
mp-759594,14.291506,444.49321446397136
mp-759675,5.99752185,369.1649666900688
mp-759682,0.9943347,760.0153775660016
mp-759688,0.019075,320.3003527108342
mp-759702,0.996943725,390.4583035065296
mp-759756,7.00069572,348.15156661572263
mp-759777,0.7951038,204.7334159797374
mp-759787,21.0000001,491.4867824248299
mp-759802,0.1098886,406.9953913269084
mp-759810,11.4652325,349.37625230523463
mp-759846,9.19325,910.8519872197145
mp-759853,6.9990954,422.77196591118565
mp-759898,0.0,546.3085217394747
mp-759912,8.9570836,337.6960345348779
mp-759951,6.9925148,559.8288903120305
mp-759978,20.9078621,195.6967036600213
mp-760041,1.005229575,532.1699958841378
mp-760068,0.38346005,1089.5161762520793
mp-760135,15.000057425,562.9743224926866
mp-760147,5.75e-07,778.7607985862605
mp-760177,9.40388785,204.4004615622427
mp-760207,0.00680155,639.4864637360881
mp-760219,13.0543816,488.2291535317161
mp-760235,2.901391125,489.7048047749633
mp-760302,18.9704943,275.81983199417294
mp-760331,0.99999225,298.20422530744634
mp-760336,19.665804066666666,688.9564606290897
mp-760346,12.00000005,387.05749550472245
mp-760350,14.9914842,162.62211048295651
mp-760397,0.9597629,68.16275670570951
mp-760399,9.0,113.4504627638598
mp-760813,26.0000001,474.90888284661247
mp-760848,31.1049657,342.5821822613288
mp-760869,0.16354655,209.90329847998058
mp-760934,1.0144934,258.2985237510956
mp-761004,4.1425e-05,319.91525374476674
mp-761039,39.0011035,461.76583402123276
mp-761081,33.006621,529.6067110327015
mp-761094,37.3632708,357.03940235679886
mp-761142,1.18e-05,181.58039719990563
mp-761155,16.9966965,296.6053133963942
mp-761167,11.0052381,201.27235846149853
mp-761245,0.999228325,521.1934378484959
mp-761404,3.03857855,274.64975165980337
mp-761441,18.9959301,271.97247542630765
mp-761471,4.9629849,131.9318088762106
mp-761472,1.14688255,139.65766991993226
mp-761501,6.9996433,104.67426441673935
mp-761524,0.9991066,95.380426271781
mp-761540,0.05922485,254.21999906454002
mp-761556,0.0597984,55.3031726166087
mp-761568,3.0369293,207.3417057683434
mp-761574,1.02e-05,236.2188751736575
mp-761579,7.8878145,243.04872663240334
mp-761589,1.99907125,259.8799103654481
mp-761602,13.0036917,99.9494244185621
mp-761675,9.0236051,144.89669364754045
mp-761710,4.0,141.40078832788487
mp-761748,1.4293792,134.44128651919718
mp-761763,0.7423225,272.6613353469689
mp-761940,0.998554425,535.2416100674693
mp-761944,3.0,546.2572064074506
mp-762011,2.0,139.26881237618738
mp-762034,4.4e-06,223.71750899891111
mp-762142,1.00763875,587.2152203992108
mp-762264,0.00018761666666666668,507.0849469488188
mp-762609,1.30509385,537.7889495229912
mp-763057,5.1627358,101.34758383090173
mp-763184,2.9337067,143.12299907551326
mp-763240,1.983142,176.29086902515598
mp-763243,0.5348487,196.4122870098166
mp-763249,10.00000005,208.92943204300335
mp-763313,2.76e-05,177.73151390682597
mp-763315,7.000000025,279.09674733337977
mp-763336,9.0011073,145.56620982610406
mp-763359,4.0,107.51803672708434
mp-763429,2.9999393,105.35777475750103
mp-763447,1.6487976,219.97264724243266
mp-763517,0.9870254,279.07785237409973
mp-763519,0.2158653,296.465778226919
mp-763763,23.00253,280.14183881372526
mp-763869,35.0117702,305.3156547439031
mp-763920,25.0251428,224.55181352165735
mp-763922,10.989922,142.99788106412137
mp-764000,0.99738185,147.06034106994352
mp-764088,6.9999998,202.59893769637353
mp-764154,5.99919515,160.2709431610335
mp-764225,15.0010261,147.1431887458736
mp-764233,5.01431765,445.53557602740676
mp-764262,32.9585418,348.7344710335421
mp-764370,2.9997616666666667,172.2611484222777
mp-764378,6.9999999,434.80768417357143
mp-764410,13.00000005,861.1397372142602
mp-764661,1.07111915,260.5347868892117
mp-764773,15.0066183,318.3487793577694
mp-764926,6.5008315,308.3411706485186
mp-764945,3.99916955,511.09131422712244
mp-764992,87.0168163,1039.660589544907
mp-765052,1.992775,284.4437549325982
mp-765095,5.0189736,295.00983346011844
mp-765274,21.1157267,288.33580588693195
mp-765293,0.99717355,261.5979077709948
mp-765354,6.0002040875,1822.6754220455907
mp-765392,43.1105566,375.6470489518428
mp-765466,5.025e-06,302.0562632648503
mp-765473,0.997824275,482.28038769535027
mp-765504,35.0577397,278.2840104400681
mp-765542,1.18117795,1011.2829264599723
mp-765625,3.0057278,205.33449964397198
mp-765629,26.0000001,226.13974808537688
mp-765686,0.17403995,335.54168450778167
mp-765692,0.00156265,320.62299264493885
mp-765718,4.0799203,159.04737904917724
mp-765761,9.00000005,315.98050461653133
mp-765840,12.0,300.27931565089807
mp-766205,2.3992543,729.7121368970209
mp-766225,1.0018103,307.72280376098865
mp-766445,0.201090925,314.22423357054475
mp-766459,0.596677175,714.1735030868341
mp-766501,12.9888349,455.38500747388434
mp-766547,9.005895,531.7523574360316
mp-766563,17.4136195,448.4229883832805
mp-766565,12.0,548.0624543404803
mp-766567,10.9938701,537.8237268898039
mp-766588,1.9976338,557.3367085528979
mp-766681,15.0111023,470.9993619526045
mp-766700,12.853588,546.6062912498734
mp-766810,0.0068682,102.63487700717855
mp-766814,14.0000001,548.9893939554056
mp-766887,1.5528985,503.8966935176317
mp-767219,0.67149945,641.8583206423676
mp-767412,1.0033777,247.96072079520698
mp-767657,1.8940966,311.74677205074386
mp-767737,1.9116297,276.9204464059783
mp-767791,58.1293356,544.0349733373135
mp-767807,0.0813838,286.26826329703243
mp-767945,48.4235127,550.1662056528517
mp-768110,2.9954251,602.1900091517487
mp-768268,1.7610042,414.23568043413957
mp-768354,28.0000001,268.05201148439335
mp-768412,3.0001753,165.20635010205393
mp-768424,19.047275,391.1509800921841
mp-768425,0.0061788,384.8919084751638
mp-768441,15.1702852,380.1772367747335
mp-768461,0.33665055,697.3689941332789
mp-768464,15.8317819,439.58546761449753
mp-768616,2.7116167,450.65507313891294
mp-768659,2.0016209,447.79294328141117
mp-769110,0.99987385,891.7867660225869
mp-769471,21.995129,452.6507419361691
mp-769483,3.01320375,404.5100350370763
mp-769527,13.0449809,477.88182298785006
mp-769537,48.9971894,461.5256881653089
mp-769566,21.994361,340.5264281095579
mp-769581,1.1001155,274.88231067820726
mp-769585,22.0000001,305.1425887530632
mp-769597,3.015450075,571.8795931576194
mp-769624,13.0434649,143.1571180316156
mp-769705,1.865e-05,329.6121860949018
mp-769725,1.9647157,290.2291540996986
mp-770199,4.9910826,470.1989000017126
mp-770497,21.606289,433.91021240862653
mp-770502,13.0023066,448.7676351075117
mp-770505,17.0013888,285.55823349028515
mp-770515,6.19e-05,599.0705272374788
mp-770518,15.0005582,291.58184156694335
mp-770553,2.125e-06,343.91548707842946
mp-770585,15.0165461,444.3553275575178
mp-770598,0.99857835,406.5881274537195
mp-770604,0.99121735,412.0761659982706
mp-770610,5.85e-06,353.5308223191598
mp-770611,1.0017878,465.28563175159564
mp-770621,7.006628,292.2754964350513
mp-770624,0.998128175,756.5409475608
mp-770633,1.8e-06,417.035679977472
mp-770636,0.0042734,322.2330081821113
mp-770638,1.0000679,589.3580645827242
mp-770651,49.019162,374.5671747763165
mp-770682,0.99963795,418.3684285861264
mp-770726,0.0680129,771.3592786591184
mp-770820,8e-07,306.60637124566676
mp-770848,6.00000005,184.67261132443798
mp-770853,0.0019034,745.7091756290657
mp-770859,8.0,247.51927724701412
mp-770874,6.91930185,679.4462599906568
mp-770878,19.0286654,274.96748537668475
mp-770879,25.0222855,431.3268632475363
mp-770937,3.00126375,315.6706577144899
mp-770952,11.0636886,289.663044182887
mp-771019,3.2425e-05,349.0320687112878
mp-771036,0.1050891,239.3099023674459
mp-771041,0.0,304.67649146168225
mp-771048,13.3251274,338.5207606899383
mp-771079,11.0062822,209.02876275293798
mp-771167,0.97305035,255.02490309490202
mp-771191,0.1760879,535.7936708671251
mp-771217,1.0450159,692.1353205878331
mp-771220,6.9999775,110.70684632793667
mp-771298,7.8497013,475.72071681421096
mp-771356,6.0000003,145.9555836750954
mp-771495,7.02208205,690.4666996435121
mp-771545,20.0,235.22779194720206
mp-771641,24.0000001,440.21504307941785
mp-771768,5.009486766666667,467.8358730908318
mp-771769,9.0534658,261.9720571706261
mp-771821,0.999438675,321.76973695446776
mp-771839,0.03216,691.3980863251934
mp-771854,21.0217834,281.4193264783978
mp-771900,1.0000477625,763.6830555371329
mp-771910,12.0047942,252.51521260558638
mp-771946,8.0074491,264.97452919095423
mp-771952,16.9955652,280.8206268844748
mp-771968,24.8043336,173.6213042612731
mp-772004,0.813806,158.05514778560018
mp-772083,0.1647613,156.92563201656284
mp-772115,0.010401,1061.4705550857802
mp-772152,1.00139735,306.89518952247465
mp-772319,1.0033856,259.12674058900143
mp-772352,0.10278045,229.69051774366397
mp-772364,1.363469,908.678012781164
mp-772420,11.0022508,276.69256616980715
mp-772431,0.99967735,424.98760784517464
mp-772448,22.0000001,285.1853183190557
mp-772478,8.9990828,157.1543603572532
mp-772493,0.0110649,596.3146536000079
mp-772572,2.55e-06,638.1894813977609
mp-772632,11.0062307,249.30516266828175
mp-772654,5.00040505,476.2397781203917
mp-772664,1.5e-06,323.0353164324383
mp-772669,8.995728133333333,434.38143202810915
mp-772702,15.0286084,281.43760992210423
mp-772720,7.1625e-05,1017.2965444001248
mp-772794,1.999488925,581.2600976280703
mp-772982,8.00000005,604.4593146154956
mp-773076,1.0472246875,522.8461307899012
mp-773128,0.00378745,482.4034589385284
mp-773130,4.05278915,1063.5942125904805
mp-773159,0.0001384,450.97124839887596
mp-773173,11.999309025,677.015550004665
mp-773179,0.99968025,261.57455074774015
mp-773196,4.845e-05,292.18817709776954
mp-773199,1.115e-05,726.3229683970446
mp-773238,9.9365799,139.51092116380568
mp-773454,0.009686225,378.24288476600174
mp-773463,0.00019755,366.42047465119236
mp-773502,1.0017917,318.74348324569667
mp-773511,1.0058975,199.98089237980395
mp-773604,7.5e-08,552.2950575229979
mp-774082,0.24645955,524.3428952878199
mp-774092,0.000662975,377.73670619980294
mp-774219,14.9938427,134.72814405819346
mp-774228,1.00195665,539.4829214110141
mp-774233,0.99972695,547.7280671913494
mp-774293,0.00423,670.5884735254112
mp-774300,0.7214831666666667,408.13824005073366
mp-774312,9.0144582,438.4513980012443
mp-774332,2.5e-07,183.97419846194336
mp-774341,2.1541594,1205.177240537212
mp-774343,23.0049553,438.82468959918367
mp-774357,3.009138075,624.1006394014925
mp-774375,5.9993986,320.1338018645699
mp-774397,0.57953575,429.77192033887235
mp-774400,0.3687768,604.8939574299495
mp-774435,6.9831858,444.3230858088146
mp-774466,4.9752982,492.4777212647945
mp-774507,0.45130495,344.2866422275266
mp-774525,22.00000005,649.7013244255314
mp-774635,8.0,288.95598290350785
mp-774637,14.9995531,483.1000275356516
mp-774657,0.9305077,297.50897038490456
mp-774666,12.9275875,273.09325673329766
mp-774667,18.9701389,284.5268579349881
mp-774765,6.0063765,473.95568684335564
mp-774784,15.0143559,313.28997087836535
mp-774813,2.9967969,635.094546497771
mp-774822,9.9988566,142.61277369680602
mp-774831,8.9879899,454.38529546245303
mp-774843,12.0000001,300.09389051041273
mp-774845,11.0036067,312.1981277961474
mp-774870,32.0000001,639.230966756577
mp-774884,5.0632591,295.3986421776863
mp-774885,12.4669301,442.8899516778014
mp-774889,8.9972405,300.2597318116834
mp-774891,15.0689589,269.44394242446015
mp-774904,0.12539035,600.2804595654897
mp-774919,4.375e-05,1001.7237072849606
mp-775012,0.00098215,444.0821220971782
mp-775102,12.0,484.906303911441
mp-775110,2.99786095,298.6412476010572
mp-775131,11.3167445,291.1893437752116
mp-775136,17.3029466,296.4158466121536
mp-775179,16.0,280.7563382535261
mp-775264,0.0162017,354.81139696800085
mp-775270,0.4899265,283.6368231350348
mp-775299,9.0,279.2576795654267
mp-775307,13.0319283,276.44228121903063
mp-775324,37.0071478,870.6922865392416
mp-775721,9.0042047,132.39018331262918
mp-775780,11.3062882,456.4803609990409
mp-775781,1.785e-05,689.9172621089842
mp-775864,30.9045345,651.2796834881277
mp-775991,13.0084306,275.75555425635247
mp-776004,0.0028555,199.54132163968302
mp-776009,4.0626396,442.8641169225733
mp-776014,1.0024057,920.9546973727164
mp-776058,20.9941093,429.12951401866934
mp-776141,20.999221,307.52625989093866
mp-776237,8.0001453,282.19273299589264
mp-776240,8.9977961,326.74670046067416
mp-776275,0.0244184,613.3514009266817
mp-776297,8.9263297,279.2461815269219
mp-776543,0.0287646,705.274213805834
mp-776636,3.0014608875,1215.074745225155
mp-776641,2.00035875,275.843861850251
mp-776669,0.02471495,475.83030624678184
mp-776777,14.0000001,453.5142050701229
mp-776860,24.998912,299.69598104314287
mp-776979,1.077445825,786.8601258095813
mp-777010,8.9374136,297.20492588523325
mp-777330,12.9953358,270.04307208974916
mp-777350,32.9982011,306.0832633728906
mp-777403,0.0020879125,1086.4210579061496
mp-777406,33.0153011,502.5585529038871
mp-777549,0.98908725,842.9509399005424
mp-777668,8.945322,291.5938180629731
mp-777836,32.9853732,458.7855197285525
mp-777850,0.9536312,205.56462305149597
mp-778006,0.058258325,1116.321214202584
mp-778187,0.5873718,971.6576893322446
mp-778201,2.9867425,292.30686845565907
mp-778219,8.9557198,287.0783240538872
mp-778224,0.9910127,362.1895007352774
mp-778231,0.03572005,922.6268646449167
mp-778284,9.0118865,319.9387825238406
mp-778315,21.0304478,300.37728387323324
mp-778384,9.000000025,1180.021590899901
mp-778393,5.0643705,453.0571423092249
mp-778414,0.9922269083333334,1469.6671379930785
mp-778474,1.25e-07,448.0930552284916
mp-778475,1.304722,592.3472936409172
mp-778482,17.00000005,343.7912986855754
mp-778578,2.00235085,936.4142297254346
mp-778584,10.9936188,132.86266789235526
mp-778740,2.983534975,453.50146610916977
mp-778768,0.9987529,134.7730420731799
mp-7788,4.990702,250.43279468638326
mp-778816,0.155548425,228.23248895013927
mp-778830,23.0003305,307.6176458889689
mp-779014,0.4053917,177.67643740589327
mp-779078,0.146296175,264.5816780824491
mp-779364,2.6575e-05,293.9440856846346
mp-779756,0.05602155,708.7743525441676
mp-779900,0.0153889,170.4057692781483
mp-780115,0.1112946,468.5859963470542
mp-780159,0.0,479.00995457156193
mp-780316,8.000000025,385.00835599401853
mp-780324,5.3998915599999995,282.28740961488006
mp-780413,1.96355265,661.8075405442469
mp-780426,6.0369855,582.5027612003942
mp-780435,0.331808675,949.4709628323612
mp-780622,7.0756216,135.04207951020368
mp-780701,7.0347734,458.514737174444
mp-780720,6.000000025,321.22346940259735
mp-780762,0.997831,948.6866597633793
mp-780785,38.9957579,931.2004710666191
mp-780787,0.8512848,293.81533694960035
mp-780865,10.0,213.5867862726037
mp-780880,0.9985615,478.2605859866407
mp-781495,0.027500575,358.8226910103305
mp-781593,15.9474194,326.4432966804298
mp-781595,0.9891732125,965.6777636760698
mp-781664,7.0014772,149.5450223131028
mp-782663,9.9914208,208.80965278571537
mp-782822,0.059514025,1028.5235470103494
mp-849245,8.0062716,445.17454692691064
mp-849251,12.9431547,459.1444016160509
mp-849329,19.0001001,214.09307508984782
mp-849378,1.0017479,282.9812391210288
mp-849422,14.9884329,296.0591244386547
mp-849429,0.208572,224.07103340848562
mp-849468,24.5621577,302.4712816788892
mp-849470,2.99999995,273.6599977148341
mp-849472,21.0000998,319.70028106502764
mp-849520,0.0103474,552.4015618507411
mp-849534,7.0000003,296.62846671927844
mp-849656,15.09414,428.64840585779933
mp-849751,3.995890825,1881.4665487740042
mp-849768,2.0065262,135.68413369457093
mp-849770,5.55e-06,194.20222629875337
mp-850025,3.9993964666666666,2308.277205844844
mp-850026,33.0098033,644.9330543553015
mp-850049,0.028847925,167.9399133832789
mp-850186,12.9992211,298.9615386646663
mp-850192,4.9916217,210.16061633635678
mp-850204,0.017886,125.86823164174147
mp-850408,8.9958501,285.4546628180513
mp-850531,6.0788112,268.21503638856063
mp-850824,6.000000025,320.23019087432033
mp-850927,0.9993317625,1179.4331721629962
mp-850954,0.4031702,803.6174912364656
mp-861639,0.0002482,57.42391319446814
mp-862762,9.135e-05,473.29415767563603
mp-863299,3.1454937,747.9207448018427
mp-863354,0.000928575,605.3987548226801
mp-863402,11.1423673,287.78722488817135
mp-863409,12.9991594,295.61075990010124
mp-863417,0.029762825,281.2980125222114
mp-863432,0.998326775,537.2607321467698
mp-863435,9.000476933333333,458.11476438291186
mp-863436,0.991237875,989.0127814078741
mp-863438,0.04730775,336.2360552133361
mp-863857,0.6425437,274.9263032750315
mp-864835,0.0002922,66.43538685766255
mp-864896,0.0450764,69.05698678777763
mp-864931,0.011695175,158.98703590938862
mp-865105,0.0709141,325.25913828662425
mp-865193,0.00039055,97.52990072341184
mp-865373,0.00259285,90.58133408726616
mp-865440,6.4607136,327.16031393152053
mp-865465,3.0198997,48.12465615493959
mp-865733,0.01757775,107.7818931378683
mp-865797,1.0245375,64.01178729892145
mp-865960,0.0160578,111.04718402312479
mp-866088,0.1581967,66.28174337220777
mp-866480,3.0000171,284.4763357707557
mp-866782,14.25894855,449.8060245686193
mp-867274,0.0140032,40.024071134222645
mp-867319,6.64e-05,51.455629950157046
mp-867373,5.720363,238.51215199265735
mp-867584,38.0000001,300.85795096927865
mp-867624,8.987333,202.68566573191436
mp-867640,3.000992,138.12013128775536
mp-867664,0.8,167.51178373030194
mp-867992,6.000000025,520.5217261501101
mp-8766,0.0025351,284.9227987102342
mp-8768,0.06559155,291.23686868611856
mp-8769,0.002988,326.13516779514265
mp-8770,0.101904,363.0597848915346
mp-8864,1.0364186,123.57057639761966
mp-922,2.8069703,58.853473859274466
mp-942704,0.999882975,374.87733084331353
mp-943,0.00013235,200.76871554066193
mp-949,2.2619381,27.134810655342694
mp-9552,0.0078923,238.1541452955028
mp-971744,4.3968718,46.03698729977973
mp-971855,0.00596425,291.7131523681625
mp-971948,0.6635619,52.31756163435478
mp-972327,1.0743262,69.27846478446925
mp-972631,5.0295382,245.4614676187495
mp-974042,5.1406402,259.4468565357252
mp-976064,0.1796919,238.26968541117404
mp-977345,0.001047,297.56744097525916
mp-978102,5.222745,260.4139573595982
mp-978261,0.0175076,37.367466566296144
mp-979046,4.9073786,249.52297525092476
mp-980004,0.00019555,150.1212690862358
mp-980937,5.0089189,252.36077989788475
mp-981215,0.4249958,52.05271464120892
mp-9945,0.00047845,131.58274833358544
mp-998971,1.0035222,46.89512003046012
mvc-14327,4.00000015,180.38518439996332
