cif_id,chgnet_total_magmom_muB,chgnet_site_magmoms_muB
mp-755360,1.947433516383171,"[0.002847641706466675, 0.0028476566076278687, 0.0019611865282058716, 0.012721613049507141, 0.8249044418334961, 0.824903666973114, 0.04342526197433472, 0.04759925603866577, 0.047599196434020996, 0.04759913682937622, 0.04759913682937622, 0.04342532157897949]"
mp-755555,18.51962235569954,"[3.224550247192383, 3.252896785736084, 3.2528977394104004, 3.2245492935180664, 3.2249021530151367, 0.9039556980133057, 0.11018639802932739, 0.11018607020378113, 0.12943032383918762, 0.1294301450252533, 0.12943035364151, 0.12936019897460938, 0.12943020462989807, 0.11018642783164978, 0.10934191942214966, 0.11018604040145874, 0.1093418300151825, 0.12936052680015564]"
mp-755442,16.30493712425232,"[4.592825412750244, 4.183302402496338, 3.262505292892456, 3.262505292892456, 0.4365370273590088, 0.09489105641841888, 0.05999849736690521, 0.05999842286109924, 0.06874293088912964, 0.06874324381351471, 0.059998542070388794, 0.05999855697154999, 0.09489044547080994]"
mp-756594,5.028027683496475,"[1.01162588596344, 0.14318105578422546, 1.6777594089508057, 1.755433440208435, 0.14318054914474487, 0.0452345609664917, 0.04523482918739319, 0.027240723371505737, 0.0272408127784729, 0.030713379383087158, 0.03071349859237671, 0.045234888792037964, 0.04523465037345886]"
mp-756685,1.9993001818656921,"[1.0846260786056519, 0.06581377983093262, 0.13861390948295593, 0.06340256333351135, 0.06340336799621582, 0.05123496055603027, 0.07824850082397461, 0.07824864983558655, 0.08398869633674622, 0.0839884877204895, 0.07824838161468506, 0.0782482922077179, 0.05123451352119446]"
mp-761501,8.102913826704025,"[3.2320284843444824, 3.232027769088745, 1.0033705234527588, 0.10181492567062378, 0.0881837010383606, 0.12774533033370972, 0.08818334341049194, 0.10181447863578796, 0.12774527072906494]"
mp-1202342,32.446583330631256,"[0.019161224365234375, 0.019160985946655273, 0.011811614036560059, 0.011811554431915283, 0.011811614036560059, 0.011811554431915283, 0.011811494827270508, 0.011811554431915283, 0.011811256408691406, 0.011811316013336182, 2.6957437992095947, 2.6957273483276367, 2.8771533966064453, 2.877147674560547, 2.877150535583496, 2.8771510124206543, 2.8771510124206543, 2.87715220451355, 2.8771471977233887, 2.877152919769287, 0.09947091341018677, 0.09947144985198975, 0.09946990013122559, 0.09946995973587036, 0.09947007894515991, 0.09946984052658081, 0.09947127103805542, 0.09947103261947632, 0.12161695957183838, 0.12161695957183838, 0.12161576747894287, 0.12161672115325928, 0.1216166615486145, 0.12161540985107422, 0.12161695957183838, 0.1216171383857727, 0.08821576833724976, 0.08821648359298706, 0.08821499347686768, 0.08821642398834229, 0.08821672201156616, 0.088215172290802, 0.08821678161621094, 0.0882156491279602, 0.08810871839523315, 0.08810961246490479, 0.0881088376045227, 0.08810871839523315, 0.0881090760231018, 0.08810877799987793, 0.08810925483703613, 0.08810871839523315, 0.10878956317901611, 0.10878944396972656, 0.10878962278366089, 0.10878986120223999, 0.07265806198120117, 0.07266056537628174, 0.07266008853912354, 0.07265812158584595]"
mp-1025325,2.431666851043701,"[2.360640287399292, 0.012054085731506348, 0.012053728103637695, 0.012116551399230957, 0.012116551399230957, 0.0065348148345947266, 0.016150832176208496]"
mp-1103303,0.31303244829177856,"[0.03270620107650757, 0.03270632028579712, 0.0025109052658081055, 0.0025109052658081055, 0.0025107860565185547, 0.0025107860565185547, 0.001339554786682129, 0.001339554786682129, 0.001665353775024414, 0.001665353775024414, 0.23156672716140747]"
mp-1101871,0.10064959526062012,"[0.006523013114929199, 0.006522834300994873, 0.012534737586975098, 0.012534499168395996, 0.012534022331237793, 0.012533903121948242, 0.006715297698974609, 0.006715178489685059, 0.0057370662689208984, 0.005736231803894043, 0.012562811374664307]"
mp-1215913,0.3644990921020508,"[0.0373455286026001, 0.28980565071105957, 0.03734791278839111]"
mp-1217078,0.2371673583984375,"[0.029686927795410156, 0.02968674898147583, 0.12473815679550171, 0.053055524826049805]"
mp-1222260,0.3225284516811371,"[0.018351435661315918, 0.2684176564216614, 0.03575935959815979]"
mp-1221704,5.176032945513725,"[3.5156874656677246, 1.5471367835998535, 0.05660434067249298, 0.056604355573654175]"
mp-1224798,0.3297911286354065,"[0.004433631896972656, 0.004433631896972656, 0.31190890073776245, 0.00901496410369873]"
mp-1224993,4.461870312690735,"[2.725390911102295, 1.5142707824707031, 0.11110435426235199, 0.11110426485538483]"
mp-1226004,1.7084556818008423,"[1.5553772449493408, 0.03292953968048096, 0.06007438898086548, 0.06007450819015503]"
mp-1228972,2.049193322658539,"[0.01843738555908203, 1.627527117729187, 0.08618521690368652, 0.04611837863922119, 0.06773161888122559, 0.06773120164871216, 0.06773114204406738, 0.06773126125335693]"
mp-1228913,0.28338971734046936,"[0.0007205009460449219, 0.0007202625274658203, 0.23696961998939514, 0.04497933387756348]"
mp-1283849,6.306575149297714,"[0.0122145414352417, 0.0122147798538208, 2.6411170959472656, 2.632016181945801, 0.17442014813423157, 0.17441827058792114, 0.17426463961601257, 0.17427146434783936, 0.1555250585079193, 0.15611296892166138]"
mp-1018740,0.3881458640098572,"[0.019665300846099854, 0.019665420055389404, 0.16331958770751953, 0.16331982612609863, 0.01108783483505249, 0.011087894439697266]"
mp-1018660,1.3291094899177551,"[0.4842626452445984, 0.4846591353416443, 0.15794634819030762, 0.15794646739959717, 0.022142529487609863, 0.022152364253997803]"
mp-1019099,0.20207080245018005,"[0.011460959911346436, 0.011461228132247925, 0.08854752779006958, 0.08854728937149048, 0.0010269880294799805, 0.0010268092155456543]"
mp-1018897,0.25120601058006287,"[0.005029261112213135, 0.0050292909145355225, 0.11989068984985352, 0.11989039182662964, 0.000683218240737915, 0.0006831586360931396]"
mp-1018803,8.004544734954834,"[3.3470051288604736, 3.347005605697632, 0.6304078102111816, 0.6304081678390503, 0.024858832359313965, 0.024859189987182617]"
mp-1018813,0.3069337010383606,"[0.007053375244140625, 0.007053196430206299, 0.14540749788284302, 0.1454070806503296, 0.001006096601486206, 0.0010064542293548584]"
mp-1078839,0.24939391016960144,"[0.01838734745979309, 0.01838737726211548, 0.084636390209198, 0.0846359133720398, 0.00669446587562561, 0.006694406270980835, 0.014979004859924316, 0.014979004859924316]"
mp-1078695,0.37771075963974,"[0.015213504433631897, 0.01521347463130951, 0.15045076608657837, 0.1504507064819336, 0.007919162511825562, 0.007919222116470337, 0.015271961688995361, 0.015271961688995361]"
mp-1078968,0.45941318571567535,"[0.013657033443450928, 0.01365692913532257, 0.19843566417694092, 0.19843608140945435, 0.0037106871604919434, 0.003710508346557617, 0.013903141021728516, 0.013903141021728516]"
mp-1079833,0.08981318771839142,"[0.0032566189765930176, 0.0032566040754318237, 0.014102280139923096, 0.014102041721343994, 0.010950833559036255, 0.010950982570648193, 0.016596972942352295, 0.016596853733062744]"
mp-1091407,3.311521291732788,"[1.4792500734329224, 1.479251503944397, 0.146206796169281, 0.14620661735534668, 0.01074671745300293, 0.010746657848358154, 0.01955634355545044, 0.01955658197402954]"
mp-19786,3.152371108531952,"[1.5308382511138916, 1.5308444499969482, 0.01967722177505493, 0.01967710256576538, 0.01478201150894165, 0.014781773090362549, 0.010885119438171387, 0.010885179042816162]"
mp-20531,0.10774508118629456,"[0.012880116701126099, 0.012880086898803711, 0.0066030025482177734, 0.006602764129638672, 0.034389495849609375, 0.034389615058898926]"
mp-20528,7.387773707509041,"[0.010865718126296997, 0.010865643620491028, 3.13120436668396, 3.1312050819396973, 0.309928834438324, 0.30992913246154785, 0.24188748002052307, 0.24188745021820068]"
mp-20761,0.3571145832538605,"[0.017046362161636353, 0.01704639196395874, 0.12885022163391113, 0.12885016202926636, 0.032660841941833496, 0.032660603523254395]"
mp-21339,1.2139186263084412,"[0.4955335855484009, 0.4955333471298218, 0.0699658989906311, 0.06996583938598633, 0.04146003723144531, 0.04145991802215576]"
mp-2759499,13.02638566493988,"[0.00966748595237732, 0.00966748595237732, 0.0028267502784729004, 0.002826690673828125, 2.8703808784484863, 2.8703794479370117, 2.8703794479370117, 2.8703787326812744, 0.10522401332855225, 0.10522377490997314, 0.1052238941192627, 0.1052238941192627, 0.084800124168396, 0.0848003625869751, 0.08480024337768555, 0.08479982614517212, 0.10529273748397827, 0.1052924394607544, 0.10529226064682007, 0.1052924394607544, 0.08465307950973511, 0.08465331792831421, 0.08465307950973511, 0.08465325832366943]"
mp-567712,0.1873111128807068,"[0.009526669979095459, 0.009526610374450684, 0.04902011156082153, 0.049020230770111084, 0.03510856628417969, 0.03510892391204834]"
mp-643923,2.129259414970875,"[0.03773470222949982, 0.03773491084575653, 0.037734560668468475, 0.03773488104343414, 0.03773488849401474, 0.037734732031822205, 0.03773484379053116, 0.03773476183414459, 0.3300918936729431, 0.3301088809967041, 0.33009469509124756, 0.3300929069519043, 0.012882590293884277, 0.012882769107818604, 0.012882828712463379, 0.012882709503173828, 0.028466343879699707, 0.028466343879699707, 0.028466463088989258, 0.028466224670410156, 0.028466343879699707, 0.028466463088989258, 0.028466343879699707, 0.028466343879699707, 0.028466224670410156, 0.028466463088989258, 0.02846658229827881, 0.028466343879699707, 0.028466224670410156, 0.028466641902923584, 0.028466224670410156, 0.02846628427505493]"
mp-21422,0.6645053327083588,"[0.039047300815582275, 0.0390472412109375, 0.2578474283218384, 0.2579372525215149, 0.03531476855278015, 0.035311341285705566]"
mp-22714,0.485944926738739,"[0.0218505859375, 0.0218505859375, 0.1903281807899475, 0.19075465202331543, 0.03058984875679016, 0.030571073293685913]"
mp-863436,23.77260658890009,"[2.8351552486419678, 2.863028049468994, 2.8630285263061523, 2.8351550102233887, 2.863028049468994, 2.835155725479126, 2.8630282878875732, 2.8351547718048096, 0.0029739737510681152, 0.0029739439487457275, 0.00297391414642334, 0.0029739737510681152, 0.002974003553390503, 0.0029738247394561768, 0.00297391414642334, 0.002973794937133789, 0.0029739439487457275, 0.002974003553390503, 0.002973794937133789, 0.0029739737510681152, 0.002974092960357666, 0.002974003553390503, 0.0029739439487457275, 0.0029739439487457275, 0.009130671620368958, 0.009130559861660004, 0.01624629646539688, 0.016246318817138672, 0.04101395606994629, 0.0410141721367836, 0.009130425751209259, 0.009130507707595825, 0.04101426154375076, 0.041014716029167175, 0.04101429879665375, 0.041014477610588074, 0.009130895137786865, 0.009130962193012238, 0.041014596819877625, 0.0410144105553627, 0.016246363520622253, 0.016246110200881958, 0.00913083553314209, 0.009130612015724182, 0.009130455553531647, 0.009130723774433136, 0.01624651998281479, 0.016246065497398376, 0.0410141721367836, 0.04101403057575226, 0.009130500257015228, 0.009130768477916718, 0.04101411998271942, 0.041014574468135834, 0.04101421684026718, 0.0410146564245224, 0.009130559861660004, 0.009130530059337616, 0.041014835238456726, 0.04101448506116867, 0.016246110200881958, 0.016245931386947632, 0.009130410850048065, 0.00913076102733612]"
mp-1096874,10.825578480958939,"[2.6069390773773193, 2.606938362121582, 2.6069393157958984, 2.606938362121582, 0.019085444509983063, 0.019085370004177094, 0.019085243344306946, 0.01908554881811142, 0.01908516138792038, 0.019085146486759186, 0.01908530294895172, 0.01908539980649948, 3.6776065826416016e-05, 3.6582350730895996e-05, 3.6582350730895996e-05, 3.6776065826416016e-05, 3.649294376373291e-05, 3.68654727935791e-05, 3.674626350402832e-05, 3.6753714084625244e-05, 0.03060603141784668, 0.030605539679527283, 0.030605502426624298, 0.030606210231781006, 0.030605897307395935, 0.030606195330619812, 0.030605994164943695, 0.030605800449848175]"
mp-1226583,5.28035581111908,"[2.5032520294189453, 2.505052328109741, 0.029147565364837646, 0.029162704944610596, 0.028871357440948486, 0.02884960174560547, 0.00232098251581192, 0.018067367374897003, 0.01819279044866562, 0.0023445188999176025, 0.018080338835716248, 0.0182153582572937, 0.018806129693984985, 0.0017381533980369568, 0.01889653503894806, 0.01888914406299591, 0.018734827637672424, 0.0017340779304504395]"
mp-31517,11.14613364636898,"[0.026857823133468628, 0.02860325574874878, 0.026843160390853882, 0.02874886989593506, 0.026860862970352173, 0.02859663963317871, 0.028754442930221558, 0.026855796575546265, 2.654470443725586, 2.656923770904541, 2.656538486480713, 2.653024435043335, 0.016772180795669556, 0.01763102412223816, 0.016779586672782898, 0.017674043774604797, 0.017430737614631653, 0.016775041818618774, 0.016781464219093323, 0.017399683594703674, 0.021914005279541016, 0.007256373763084412, 0.0045005083084106445, 0.007540687918663025, 0.021581053733825684, 0.006956577301025391, 0.008269533514976501, 0.004878729581832886, 0.02191305160522461, 0.007239475846290588, 0.004505723714828491, 0.007545843720436096, 0.021609053015708923, 0.006971076130867004, 0.008261442184448242, 0.004868760704994202]"
mp-1018085,1.4350609183311462,"[1.3978497982025146, 0.00033473968505859375, 0.018438242375850677, 0.01843813806772232]"
mp-1029532,1.3028766512870789,"[0.006025493144989014, 0.006025433540344238, 1.2683197259902954, 0.011253058910369873, 0.011252939701080322]"
mp-1206379,1.334842823445797,"[1.3079419136047363, 0.00038623809814453125, 0.013257339596748352, 0.013257332146167755]"
mp-1206757,2.98552006483078,"[0.015251576900482178, 0.015251398086547852, 2.743884563446045, 0.04551506042480469, 0.04551494121551514, 0.06005123257637024, 0.060051292181015015]"
mp-1246571,12.702953979372978,"[2.788971424102783, 2.788972854614258, 2.7889740467071533, 2.788973093032837, 0.7078893184661865, 0.7078875303268433, 0.03282139450311661, 0.03282136470079422, 0.032821401953697205, 0.03282155096530914]"
mp-1247530,0.727340430021286,"[0.0013658106327056885, 0.0013659000396728516, 0.6745266914367676, 0.02504107356071472, 0.02504095435142517]"
mp-1246735,1.0928210020065308,"[0.005355626344680786, 0.005355775356292725, 1.0790337324142456, 0.001537919044494629, 0.0015379488468170166]"
mp-18724,4.247469335794449,"[0.011332124471664429, 0.011325269937515259, 0.011332094669342041, 0.011325061321258545, 1.814618468284607, 1.8126814365386963, 0.07748809456825256, 0.07757198810577393, 0.07748818397521973, 0.07757312059402466, 0.0659240186214447, 0.06592544913291931, 0.06713151931762695, 0.06575250625610352]"
mp-555162,2.8799113035202026,"[0.0059226155281066895, 0.005922794342041016, 2.6110870838165283, 0.04517406225204468, 0.00537419319152832, 0.0779414176940918, 0.07794100046157837, 0.00537419319152832, 0.04517394304275513]"
mp-556447,2.908291772007942,"[0.008669748902320862, 0.008669555187225342, 2.641465425491333, 0.06954795122146606, 0.06954818964004517, 0.05519533157348633, 0.05519556999206543]"
mp-559959,2.8841888159513474,"[0.0030222088098526, 0.0030222535133361816, 2.6412363052368164, 0.0684061050415039, 0.06840649247169495, 0.05004775524139404, 0.05004769563674927]"
mp-1176349,14.223536789417267,"[0.0013795197010040283, 0.0013795346021652222, 0.0007339417934417725, 0.001303061842918396, 0.0007337480783462524, 0.001303061842918396, 0.0013030767440795898, 0.000733792781829834, 0.001303166151046753, 0.0007338672876358032, 0.0013795942068099976, 0.0013796091079711914, 2.91805362701416, 2.9180526733398438, 2.918053150177002, 2.918052911758423, 0.2063847780227661, 0.20638474822044373, 0.2037443220615387, 0.20374354720115662, 0.224286288022995, 0.22428590059280396, 0.22428667545318604, 0.2242855429649353, 0.20374354720115662, 0.20374372601509094, 0.20638462901115417, 0.20638474822044373]"
mp-1208712,25.064933359622955,"[0.006179600954055786, 0.006179481744766235, 0.006179749965667725, 0.00617942214012146, 0.003934264183044434, 0.003934293985366821, 0.0039341747760772705, 0.003934264183044434, 2.8505115509033203, 2.850511312484741, 2.8505115509033203, 2.8505117893218994, 2.571897029876709, 2.5718984603881836, 2.5718963146209717, 2.571897506713867, 0.08049046993255615, 0.08049094676971436, 0.08049041032791138, 0.08049076795578003, 0.06545233726501465, 0.06545227766036987, 0.065451979637146, 0.0654524564743042, 0.06013607978820801, 0.06013643741607666, 0.06013631820678711, 0.06013631820678711, 0.06268417835235596, 0.06268411874771118, 0.06268411874771118, 0.06268411874771118, 0.11724251508712769, 0.11724263429641724, 0.11724263429641724, 0.11724245548248291, 0.062161266803741455, 0.06216084957122803, 0.06216108798980713, 0.06216120719909668, 0.1059754490852356, 0.10597550868988037, 0.1059754490852356, 0.1059752106666565, 0.0963945984840393, 0.09639483690261841, 0.09639477729797363, 0.0963948667049408, 0.07523560523986816, 0.07523578405380249, 0.07523584365844727, 0.07523584365844727, 0.10793787240982056, 0.10793757438659668, 0.10793781280517578, 0.10793757438659668]"
