meaning,abs_pearson
I__mean__OFM_component_6,0.030700551528290765
I__mean__OFM_component_17,0.030700551528290765
I__mean__atomic_number_norm,0.030700551528290765
I__mean__atomic_radius_norm,0.030700551528290765
I__mean__OFM_component_1,0.030700551528290765
I__mean__electron_affinity_norm,0.030700551528290765
I__count,0.030700551528290765
I__mean__atomic_mass_norm,0.030700551528290758
I__mean__magmom,0.03070055152829075
rbf_bin23__mean,0.03069126041320954
rbf_bin8__std,0.03063206724552138
La__count,0.03027735585556105
Y__std__atomic_mass_norm,0.030184184840079127
global_mean__OFM_component_3,0.029785621172592047
Co__std__atomic_radius_norm,0.029686997612704092
S__std__atomic_number_norm,0.029492819986392603
Eu__std__magmom,0.029361452640914686
rbf_bin45__std,0.02932344912560579
Cs__count,0.02921319313108053
Mo__std__atomic_number_norm,0.02910856082692212
Co__count,0.028910877511018798
B__std__magmom,0.028751810186894225
Cr__std__electron_affinity_norm,0.02857418364736207
global_mean__OFM_component_27,0.02852429060032998
Hf__mean__electron_affinity_norm,0.02836757465857394
Hf__mean__atomic_mass_norm,0.02836757408590196
Hf__mean__atomic_radius_norm,0.028367573409188017
Hf__mean__OFM_component_1,0.028367572858877036
Hf__mean__OFM_component_31,0.028367572858877036
Hf__mean__OFM_component_9,0.028367572858877036
Hf__mean__atomic_number_norm,0.028367571983590394
Hf__mean__magmom,0.028367571439532887
Np__mean__electron_affinity_norm,0.028045251112630107
Np__mean__atomic_radius_norm,0.028045251093460385
Np__mean__magmom,0.02804525096760911
Np__mean__OFM_component_8,0.028045250967609105
Np__mean__OFM_component_21,0.028045250967609105
Np__mean__atomic_number_norm,0.028045250967609105
Np__mean__OFM_component_1,0.028045250967609105
Np__mean__atomic_mass_norm,0.028045250884895734
rbf_bin7__mean,0.02794359020900443
Ti__std__atomic_number_norm,0.027835440639768335
Ti__std__magmom,0.027835440639768335
global_mean__OFM_component_29,0.027727271345774206
global_std__OFM_component_30,0.027488603580490004
B__std__electron_affinity_norm,0.02739590224895083
Ce__mean__electron_affinity_norm,0.027208357192126043
Ce__mean__atomic_number_norm,0.027208357084925597
Ce__mean__magmom,0.02720835684905206
Ce__mean__atomic_mass_norm,0.0272083567246889
Ce__mean__OFM_component_18,0.027208356685012446
Ce__mean__OFM_component_1,0.027208356685012446
Ce__mean__OFM_component_8,0.027208356685012446
Ce__mean__atomic_radius_norm,0.02720835668501244
Tc__mean__OFM_component_1,0.0271472570449341
Tc__mean__atomic_mass_norm,0.0271472570449341
Tc__mean__electron_affinity_norm,0.0271472570449341
Tc__mean__OFM_component_12,0.0271472570449341
Tc__mean__atomic_number_norm,0.0271472570449341
Tc__mean__magmom,0.027147257044934096
Tc__mean__atomic_radius_norm,0.027147257044934096
global_std__OFM_component_2,0.02708725213624791
Ge__mean__atomic_radius_norm,0.026839922926284246
Ge__mean__atomic_mass_norm,0.02683992269096136
Ge__mean__atomic_number_norm,0.02683992223576173
Ge__mean__OFM_component_3,0.026839922008086665
Ge__mean__OFM_component_17,0.026839922008086665
Ge__mean__OFM_component_1,0.026839922008086665
Ge__mean__electron_affinity_norm,0.026839921962431366
Ge__mean__magmom,0.02683992186774837
U__std__atomic_radius_norm,0.026478613759140852
Sn__std__atomic_number_norm,0.02634231797151909
Tc__count,0.025978270741770965
In__mean__atomic_mass_norm,0.025921863426841774
In__mean__OFM_component_17,0.025921863363889477
In__mean__OFM_component_1,0.025921863363889477
In__mean__atomic_radius_norm,0.025921863363889477
In__mean__OFM_component_2,0.025921863363889477
In__mean__magmom,0.025921863363889477
In__mean__atomic_number_norm,0.025921863363889477
In__mean__electron_affinity_norm,0.02592186336388947
Se__std__atomic_number_norm,0.025906162860935483
Mn__count,0.02556274593107543
Ce__std__electron_affinity_norm,0.025451777892150258
Si__mean__atomic_number_norm,0.025299745497109248
Si__mean__atomic_mass_norm,0.025299745490383357
Si__mean__electron_affinity_norm,0.02529974517222869
Si__mean__atomic_radius_norm,0.025299744289412788
Si__mean__OFM_component_1,0.025299743175397647
Si__mean__OFM_component_3,0.025299743175397647
Si__mean__magmom,0.025299741560363402
Br__std__atomic_radius_norm,0.025227969765822325
Br__std__atomic_mass_norm,0.025227969765822325
Br__std__atomic_number_norm,0.025227969765822325
Br__std__magmom,0.025159411799909232
rbf_bin7__std,0.024917834189052277
Ca__std__electron_affinity_norm,0.024649784981084805
Gd__std__magmom,0.024395125344538922
Ir__std__magmom,0.024234031226683786
Ir__std__atomic_radius_norm,0.024234031226683786
N__std__atomic_number_norm,0.02412305233686408
Be__mean__atomic_number_norm,0.023998313156926597
Be__mean__electron_affinity_norm,0.023998313156926597
Be__mean__atomic_radius_norm,0.023998313156926597
Be__mean__atomic_mass_norm,0.023998313156926597
Be__mean__OFM_component_1,0.023998313156926597
Be__count,0.023998313156926597
rbf_bin6__mean,0.023639412086549974
Sb__std__atomic_number_norm,0.02346174517885164
Pr__std__atomic_mass_norm,0.02328738188968171
Ag__count,0.022999053945153003
In__count,0.022872808854311782
La__std__magmom,0.022770708741033138
La__std__electron_affinity_norm,0.022770708741033138
Ge__count,0.0224579817192608
Lu__std__magmom,0.02239422075992258
Pb__std__atomic_mass_norm,0.02216658288952201
Pb__std__electron_affinity_norm,0.02216658288952201
Re__std__electron_affinity_norm,0.021775101039709727
N__std__electron_affinity_norm,0.02156285426520751
rbf_bin47__std,0.021462077904896647
Re__std__atomic_radius_norm,0.02128857028949016
global_std__OFM_component_31,0.02109657878256166
Pd__mean__electron_affinity_norm,0.020798625223200463
Pd__mean__atomic_number_norm,0.020798625223200463
Pd__mean__atomic_mass_norm,0.020798625223200463
Pd__mean__OFM_component_17,0.02079862522320046
Pd__mean__atomic_radius_norm,0.020798625098943698
Eu__std__atomic_number_norm,0.02075148827120189
Tl__mean__atomic_number_norm,0.020711982281738525
Tl__mean__atomic_mass_norm,0.020711982281738525
Tl__mean__magmom,0.02071198228173852
Tl__mean__OFM_component_1,0.02071198228173852
Tl__mean__OFM_component_2,0.02071198228173852
Tl__mean__OFM_component_17,0.02071198228173852
Tl__mean__OFM_component_31,0.02071198228173852
Tl__mean__atomic_radius_norm,0.02071198228173852
Tl__mean__electron_affinity_norm,0.02071198228173852
Bi__count,0.02068323377001878
Br__std__electron_affinity_norm,0.02057886274372671
Ce__std__atomic_number_norm,0.020366134338400534
Rh__mean__magmom,0.02033630418380042
Rh__mean__atomic_mass_norm,0.02033630387340925
Rh__mean__OFM_component_15,0.02033630387340925
Rh__mean__OFM_component_0,0.02033630387340925
Rh__mean__electron_affinity_norm,0.020336303873409248
Rh__mean__atomic_number_norm,0.020336303873409248
Rh__mean__atomic_radius_norm,0.020336303552383257
Al__std__atomic_number_norm,0.02026473556269805
Ge__std__electron_affinity_norm,0.02023693060958695
rbf_bin6__std,0.02018742702380253
Pb__count,0.020141440924535958
Cl__count,0.020116805639952065
global_std__OFM_component_3,0.019870975392239934
Nb__count,0.019856791020186598
rbf_bin5__mean,0.019835443791561262
Lu__std__electron_affinity_norm,0.019805130939233723
Ca__std__atomic_mass_norm,0.019576075166314266
Tm__std__magmom,0.019444406929446233
Na__std__atomic_number_norm,0.019365040753874803
U__std__electron_affinity_norm,0.01922561060301255
global_std__atomic_number_norm,0.019158569367854636
Zr__mean__atomic_number_norm,0.01891117893801983
Zr__mean__magmom,0.01891117892938099
Zr__mean__OFM_component_1,0.01891117878696718
Zr__mean__OFM_component_9,0.01891117878696718
Zr__mean__atomic_radius_norm,0.01891117878696718
Zr__mean__atomic_mass_norm,0.018911178786967173
Zr__mean__electron_affinity_norm,0.018911178786967173
Ta__mean__magmom,0.018884415446245407
Ta__mean__electron_affinity_norm,0.018884414837153723
Ta__mean__OFM_component_31,0.018884414835798183
Ta__mean__OFM_component_10,0.018884414835798183
Ta__mean__OFM_component_1,0.018884414835798183
Ta__mean__atomic_radius_norm,0.01888441483579818
Ta__mean__atomic_number_norm,0.01888441483579818
Ta__mean__atomic_mass_norm,0.0188844146648217
global_mean__OFM_component_11,0.018588230991206583
Np__count,0.018526131722512558
global_std__OFM_component_11,0.01846326192542419
Tm__std__electron_affinity_norm,0.01835559680421588
Ge__std__atomic_number_norm,0.018330273323632917
Mg__std__electron_affinity_norm,0.018082083822350006
Mg__std__atomic_radius_norm,0.018082083822350006
Mg__std__atomic_mass_norm,0.018082083822350006
Mg__std__atomic_number_norm,0.018082083822350006
Pd__count,0.01794034403437425
Eu__std__electron_affinity_norm,0.017731492840360165
Zn__std__electron_affinity_norm,0.017457409805438816
Zn__std__atomic_mass_norm,0.01745224775068105
Pu__std__electron_affinity_norm,0.017094024783648996
Ru__std__atomic_number_norm,0.01702557556663721
Ru__std__electron_affinity_norm,0.01702557556663721
Re__std__atomic_mass_norm,0.016806832113430682
Re__std__magmom,0.016806832113430682
Ge__std__magmom,0.01674353685776534
Ce__count,0.016489320864005244
Nb__mean__atomic_mass_norm,0.01641833667062847
Nb__mean__electron_affinity_norm,0.01641833535370612
Nb__mean__atomic_number_norm,0.016418335326569465
Nb__mean__OFM_component_0,0.016418335326569458
Nb__mean__atomic_radius_norm,0.016418335326569458
Nb__mean__OFM_component_11,0.016418335326569458
Nb__mean__magmom,0.01641833498799666
Er__std__atomic_number_norm,0.01640260437540969
rbf_bin4__mean,0.016399500194253187
rbf_bin5__std,0.016184740427968785
B__std__atomic_radius_norm,0.016182593755596424
Pu__count,0.016129691107012855
Er__std__magmom,0.016087467859216956
Er__std__electron_affinity_norm,0.016087467859216956
Ru__std__atomic_mass_norm,0.015927331823730344
Lu__std__atomic_radius_norm,0.015886539121393324
Lu__std__atomic_number_norm,0.015886539121393324
H__std__magmom,0.015812966254672316
Cl__std__atomic_mass_norm,0.01563847113344294
Cl__std__atomic_radius_norm,0.01563847113344294
Cl__std__magmom,0.01563847113344294
global_mean__OFM_component_28,0.01556567761180015
Te__std__electron_affinity_norm,0.015444201051874743
Gd__std__atomic_mass_norm,0.015402761401571272
rbf_bin48__mean,0.014776486789199773
Zn__std__atomic_radius_norm,0.014617481541226114
Ca__std__atomic_number_norm,0.014575114629200664
Ti__std__atomic_mass_norm,0.014447341770259272
Zn__std__atomic_number_norm,0.014236742789422422
global_mean__OFM_component_26,0.014100285735138074
Ag__mean__OFM_component_0,0.014096188756036188
Ag__mean__electron_affinity_norm,0.014096188756036188
Ag__mean__OFM_component_17,0.014096188756036188
Ag__mean__magmom,0.014096188756036188
Ag__mean__atomic_mass_norm,0.014096188756036186
Ag__mean__atomic_radius_norm,0.014096188756036186
Ag__mean__atomic_number_norm,0.014096188756036186
Ta__std__magmom,0.014016296312036682
Ta__count,0.013938428243263322
Gd__std__electron_affinity_norm,0.01390686992353552
Mn__std__atomic_radius_norm,0.013830705194471493
rbf_bin47__mean,0.01375788749855629
Nb__std__electron_affinity_norm,0.013702924814192614
Pa__count,0.013693737252165224
Np__std__atomic_radius_norm,0.013373715437862286
Np__std__atomic_mass_norm,0.013373715437862286
Np__std__electron_affinity_norm,0.013373715437862286
Bi__mean__magmom,0.013300571158007892
Bi__mean__OFM_component_17,0.013300571131771861
Bi__mean__OFM_component_1,0.013300571131771861
Bi__mean__OFM_component_4,0.013300571131771861
Bi__mean__OFM_component_31,0.013300571131771861
Bi__mean__atomic_mass_norm,0.01330057113177186
Bi__mean__atomic_number_norm,0.01330057113177186
Bi__mean__atomic_radius_norm,0.01330057113177186
Bi__mean__electron_affinity_norm,0.013300571098667188
rbf_bin3__mean,0.013264300571697541
Tl__count,0.01314006742554948
rbf_bin4__std,0.012756787416055905
Tm__std__atomic_number_norm,0.012558809675134562
Tm__std__atomic_radius_norm,0.012558809675134562
W__std__atomic_radius_norm,0.012455880906071571
Os__count,0.012416331034816392
Rh__count,0.012401365574974807
rbf_bin46__std,0.01234672093113718
Er__std__atomic_radius_norm,0.012269008106781172
Zr__std__atomic_number_norm,0.012184154819588176
Zr__std__magmom,0.012184154819588176
Dy__std__atomic_number_norm,0.012128729708813488
Dy__std__atomic_radius_norm,0.012128729708813488
Pu__mean__atomic_number_norm,0.012123308175978977
Pu__mean__OFM_component_23,0.012123308175978975
Pu__mean__magmom,0.012123308175978975
Pu__mean__OFM_component_1,0.012123308175978975
Pu__mean__atomic_radius_norm,0.012123308175978975
Pu__mean__atomic_mass_norm,0.012123308175978975
Pu__mean__electron_affinity_norm,0.012123307747662272
Ho__std__atomic_radius_norm,0.012115740691463038
W__mean__atomic_mass_norm,0.012046081211452337
W__mean__magmom,0.012046080753928337
W__mean__OFM_component_31,0.012046080753928337
W__mean__OFM_component_11,0.012046080753928337
W__mean__OFM_component_1,0.012046080753928337
W__mean__atomic_radius_norm,0.012046080238675325
W__mean__electron_affinity_norm,0.01204607971316381
W__mean__atomic_number_norm,0.012046079571019476
Zr__count,0.011766550416327048
Nb__std__magmom,0.011336861925496928
Hf__std__atomic_number_norm,0.010847206290952038
Mn__std__electron_affinity_norm,0.010768047986325045
B__count,0.010415209135999045
rbf_bin2__mean,0.010397532931970913
La__std__atomic_radius_norm,0.010343937897552348
Pa__mean__electron_affinity_norm,0.010227789038493178
Pa__mean__atomic_number_norm,0.010227789038493178
global_std__OFM_component_19,0.010227789038493177
Pa__mean__OFM_component_1,0.010227789038493177
Pa__mean__magmom,0.010227789038493177
Pa__mean__atomic_radius_norm,0.010227789038493177
Pa__mean__atomic_mass_norm,0.010227789038493177
Pa__mean__OFM_component_8,0.010227789038493177
global_mean__OFM_component_19,0.010227789038493177
Pa__mean__OFM_component_19,0.010227789038493177
Sm__std__magmom,0.010200923418919726
Mn__std__atomic_mass_norm,0.010182670297190052
rbf_bin23__std,0.010104394758225506
H__count,0.010025193785023628
Au__count,0.009973632902484672
Mo__mean__magmom,0.00993783387516456
Mo__mean__atomic_number_norm,0.009937830941158668
Mo__mean__electron_affinity_norm,0.009937829245264438
Mo__mean__OFM_component_12,0.009937829245264436
Mo__mean__OFM_component_0,0.009937829245264436
Mo__mean__atomic_radius_norm,0.009937829245264434
Mo__mean__atomic_mass_norm,0.009937828743312588
rbf_bin3__std,0.00973756030296463
Ti__mean__atomic_radius_norm,0.009672522945071274
Ti__mean__magmom,0.00967252261994015
Ti__mean__electron_affinity_norm,0.009672521567858514
Ti__mean__OFM_component_1,0.009672521567858508
Ti__mean__OFM_component_9,0.009672521567858508
Ti__mean__atomic_mass_norm,0.009672521504285275
Ti__mean__atomic_number_norm,0.009672520531664685
Yb__mean__atomic_radius_norm,0.009659212070477161
Yb__mean__OFM_component_1,0.009659212070477161
Yb__mean__OFM_component_31,0.009659212070477161
Yb__mean__atomic_mass_norm,0.00965921207047716
Yb__mean__atomic_number_norm,0.00965921207047716
Yb__mean__electron_affinity_norm,0.00965921207047716
Nb__std__atomic_mass_norm,0.009640818176678901
Ta__std__atomic_mass_norm,0.009615263601287977
Y__std__magmom,0.009605349662666964
Sm__std__atomic_mass_norm,0.009597567582602393
Ga__std__atomic_radius_norm,0.0093254204628892
Hg__mean__electron_affinity_norm,0.009270839610073984
Hg__mean__OFM_component_31,0.009270839610073984
Hg__mean__atomic_radius_norm,0.009270839610073984
Hg__mean__OFM_component_17,0.009270839610073984
Hg__mean__atomic_mass_norm,0.009270839610073984
Hg__mean__OFM_component_1,0.009270839610073984
Hg__mean__atomic_number_norm,0.009270839610073984
Rb__std__atomic_radius_norm,0.009270051017698518
Hg__count,0.00921773309187695
Ga__std__magmom,0.00902759406603209
rbf_bin46__mean,0.008777148614325901
rbf_bin49__std,0.008695104743295748
P__std__atomic_number_norm,0.008635367402997678
Ga__std__atomic_mass_norm,0.008182736444966414
Co__std__atomic_mass_norm,0.008119254375522323
rbf_bin1__mean,0.0077831568682208176
Ga__std__electron_affinity_norm,0.00774846043250474
global_mean__OFM_component_30,0.007676807038872497
rbf_bin33__std,0.007646437318986449
La__std__atomic_mass_norm,0.0072633569921299705
Ge__std__atomic_radius_norm,0.006742192974484517
Ga__mean__magmom,0.0064354246700027515
Ga__mean__electron_affinity_norm,0.006435424396383193
Ga__mean__OFM_component_17,0.006435424324115088
Ga__mean__OFM_component_2,0.006435424324115088
Ga__mean__OFM_component_1,0.006435424324115088
Ga__mean__atomic_number_norm,0.006435424254077905
Ga__mean__atomic_mass_norm,0.006435423618004684
Ga__mean__atomic_radius_norm,0.0064354232657534835
