feature_index,meaning,block_type,mean_abs_shap
5227,Tc__std__OFM_component_13,species_block,0.0
5228,Tc__std__OFM_component_14,species_block,0.0
5229,Tc__std__OFM_component_15,species_block,0.0
5230,Tc__std__OFM_component_16,species_block,0.0
5231,Tc__std__OFM_component_17,species_block,0.0
5232,Tc__std__OFM_component_18,species_block,0.0
5233,Tc__std__OFM_component_19,species_block,0.0
5234,Tc__std__OFM_component_20,species_block,0.0
5235,Tc__std__OFM_component_21,species_block,0.0
5236,Tc__std__OFM_component_22,species_block,0.0
5237,Tc__std__OFM_component_23,species_block,0.0
5238,Tc__std__OFM_component_24,species_block,0.0
5239,Tc__std__OFM_component_25,species_block,0.0
5240,Tc__std__OFM_component_26,species_block,0.0
5241,Tc__std__OFM_component_27,species_block,0.0
5242,Tc__std__OFM_component_28,species_block,0.0
5243,Tc__std__OFM_component_29,species_block,0.0
5244,Tc__std__OFM_component_30,species_block,0.0
5245,Tc__std__OFM_component_31,species_block,0.0
5246,Tc__std__atomic_mass_norm,species_block,0.0
5247,Tc__std__atomic_number_norm,species_block,0.0
5248,Tc__std__atomic_radius_norm,species_block,0.0
5249,Tc__std__electron_affinity_norm,species_block,0.0
5250,Te__count,species_block,5.672672329048105e-08
5251,Te__mean__magmom,species_block,4.424101063394306e-07
5252,Te__mean__OFM_component_0,species_block,0.0
5253,Te__mean__OFM_component_1,species_block,1.5064858325953167e-07
5254,Te__mean__OFM_component_2,species_block,0.0
5255,Te__mean__OFM_component_3,species_block,0.0
5256,Te__mean__OFM_component_4,species_block,0.0
5257,Te__mean__OFM_component_5,species_block,1.9882376809558615e-07
5258,Te__mean__OFM_component_6,species_block,0.0
5259,Te__mean__OFM_component_7,species_block,0.0
5260,Te__mean__OFM_component_8,species_block,0.0
5261,Te__mean__OFM_component_9,species_block,0.0
5262,Te__mean__OFM_component_10,species_block,0.0
5263,Te__mean__OFM_component_11,species_block,0.0
5264,Te__mean__OFM_component_12,species_block,0.0
5265,Te__mean__OFM_component_13,species_block,0.0
5266,Te__mean__OFM_component_14,species_block,0.0
5267,Te__mean__OFM_component_15,species_block,0.0
5268,Te__mean__OFM_component_16,species_block,0.0
5269,Te__mean__OFM_component_17,species_block,2.52023326005002e-07
5270,Te__mean__OFM_component_18,species_block,0.0
5271,Te__mean__OFM_component_19,species_block,0.0
5272,Te__mean__OFM_component_20,species_block,0.0
5273,Te__mean__OFM_component_21,species_block,0.0
5274,Te__mean__OFM_component_22,species_block,0.0
5275,Te__mean__OFM_component_23,species_block,0.0
5276,Te__mean__OFM_component_24,species_block,0.0
5277,Te__mean__OFM_component_25,species_block,0.0
5278,Te__mean__OFM_component_26,species_block,0.0
5279,Te__mean__OFM_component_27,species_block,0.0
5280,Te__mean__OFM_component_28,species_block,0.0
5281,Te__mean__OFM_component_29,species_block,0.0
5282,Te__mean__OFM_component_30,species_block,0.0
5283,Te__mean__OFM_component_31,species_block,0.0
5284,Te__mean__atomic_mass_norm,species_block,2.3775550625021682e-07
5285,Te__mean__atomic_number_norm,species_block,8.819031101520386e-07
5286,Te__mean__atomic_radius_norm,species_block,1.8767295173155686e-07
5287,Te__mean__electron_affinity_norm,species_block,7.78242234249049e-08
5288,Te__std__magmom,species_block,1.9686715704594353e-08
5289,Te__std__OFM_component_0,species_block,0.0
5290,Te__std__OFM_component_1,species_block,0.0
5291,Te__std__OFM_component_2,species_block,0.0
5292,Te__std__OFM_component_3,species_block,0.0
5293,Te__std__OFM_component_4,species_block,0.0
5294,Te__std__OFM_component_5,species_block,0.0
5295,Te__std__OFM_component_6,species_block,0.0
5296,Te__std__OFM_component_7,species_block,0.0
5297,Te__std__OFM_component_8,species_block,0.0
5298,Te__std__OFM_component_9,species_block,0.0
5299,Te__std__OFM_component_10,species_block,0.0
5300,Te__std__OFM_component_11,species_block,0.0
5301,Te__std__OFM_component_12,species_block,0.0
5302,Te__std__OFM_component_13,species_block,0.0
5303,Te__std__OFM_component_14,species_block,0.0
5304,Te__std__OFM_component_15,species_block,0.0
5305,Te__std__OFM_component_16,species_block,0.0
5306,Te__std__OFM_component_17,species_block,0.0
5307,Te__std__OFM_component_18,species_block,0.0
5308,Te__std__OFM_component_19,species_block,0.0
5309,Te__std__OFM_component_20,species_block,0.0
5310,Te__std__OFM_component_21,species_block,0.0
5311,Te__std__OFM_component_22,species_block,0.0
5312,Te__std__OFM_component_23,species_block,0.0
5313,Te__std__OFM_component_24,species_block,0.0
5314,Te__std__OFM_component_25,species_block,0.0
5315,Te__std__OFM_component_26,species_block,0.0
5316,Te__std__OFM_component_27,species_block,0.0
5317,Te__std__OFM_component_28,species_block,0.0
5318,Te__std__OFM_component_29,species_block,0.0
5319,Te__std__OFM_component_30,species_block,0.0
5320,Te__std__OFM_component_31,species_block,0.0
5321,Te__std__atomic_mass_norm,species_block,1.447845590973884e-10
5322,Te__std__atomic_number_norm,species_block,0.0
5323,Te__std__atomic_radius_norm,species_block,0.0
5324,Te__std__electron_affinity_norm,species_block,0.0
5325,Th__count,species_block,3.122101539520373e-07
5326,Th__mean__magmom,species_block,4.181938333954349e-07
5327,Th__mean__OFM_component_0,species_block,0.0
5328,Th__mean__OFM_component_1,species_block,7.572102147969417e-07
5329,Th__mean__OFM_component_2,species_block,0.0
5330,Th__mean__OFM_component_3,species_block,0.0
5331,Th__mean__OFM_component_4,species_block,0.0
5332,Th__mean__OFM_component_5,species_block,0.0
5333,Th__mean__OFM_component_6,species_block,0.0
5334,Th__mean__OFM_component_7,species_block,0.0
5335,Th__mean__OFM_component_8,species_block,0.0
5336,Th__mean__OFM_component_9,species_block,1.654314615809085e-06
5337,Th__mean__OFM_component_10,species_block,0.0
5338,Th__mean__OFM_component_11,species_block,0.0
5339,Th__mean__OFM_component_12,species_block,0.0
5340,Th__mean__OFM_component_13,species_block,0.0
5341,Th__mean__OFM_component_14,species_block,0.0
5342,Th__mean__OFM_component_15,species_block,0.0
5343,Th__mean__OFM_component_16,species_block,0.0
5344,Th__mean__OFM_component_17,species_block,0.0
5345,Th__mean__OFM_component_18,species_block,0.0
5346,Th__mean__OFM_component_19,species_block,0.0
5347,Th__mean__OFM_component_20,species_block,0.0
5348,Th__mean__OFM_component_21,species_block,0.0
5349,Th__mean__OFM_component_22,species_block,0.0
5350,Th__mean__OFM_component_23,species_block,0.0
5351,Th__mean__OFM_component_24,species_block,0.0
5352,Th__mean__OFM_component_25,species_block,0.0
5353,Th__mean__OFM_component_26,species_block,0.0
5354,Th__mean__OFM_component_27,species_block,0.0
5355,Th__mean__OFM_component_28,species_block,0.0
5356,Th__mean__OFM_component_29,species_block,0.0
5357,Th__mean__OFM_component_30,species_block,0.0
5358,Th__mean__OFM_component_31,species_block,0.0
5359,Th__mean__atomic_mass_norm,species_block,1.260044676540133e-06
5360,Th__mean__atomic_number_norm,species_block,1.045259017625142e-06
5361,Th__mean__atomic_radius_norm,species_block,1.9384879228539374e-07
5362,Th__mean__electron_affinity_norm,species_block,1.1899332741757005e-06
5363,Th__std__magmom,species_block,0.0
5364,Th__std__OFM_component_0,species_block,0.0
5365,Th__std__OFM_component_1,species_block,0.0
5366,Th__std__OFM_component_2,species_block,0.0
5367,Th__std__OFM_component_3,species_block,0.0
5368,Th__std__OFM_component_4,species_block,0.0
5369,Th__std__OFM_component_5,species_block,0.0
5370,Th__std__OFM_component_6,species_block,0.0
5371,Th__std__OFM_component_7,species_block,0.0
5372,Th__std__OFM_component_8,species_block,0.0
5373,Th__std__OFM_component_9,species_block,0.0
5374,Th__std__OFM_component_10,species_block,0.0
5375,Th__std__OFM_component_11,species_block,0.0
5376,Th__std__OFM_component_12,species_block,0.0
5377,Th__std__OFM_component_13,species_block,0.0
5378,Th__std__OFM_component_14,species_block,0.0
5379,Th__std__OFM_component_15,species_block,0.0
5380,Th__std__OFM_component_16,species_block,0.0
5381,Th__std__OFM_component_17,species_block,0.0
5382,Th__std__OFM_component_18,species_block,0.0
5383,Th__std__OFM_component_19,species_block,0.0
5384,Th__std__OFM_component_20,species_block,0.0
5385,Th__std__OFM_component_21,species_block,0.0
5386,Th__std__OFM_component_22,species_block,0.0
5387,Th__std__OFM_component_23,species_block,0.0
5388,Th__std__OFM_component_24,species_block,0.0
5389,Th__std__OFM_component_25,species_block,0.0
5390,Th__std__OFM_component_26,species_block,0.0
5391,Th__std__OFM_component_27,species_block,0.0
5392,Th__std__OFM_component_28,species_block,0.0
5393,Th__std__OFM_component_29,species_block,0.0
5394,Th__std__OFM_component_30,species_block,0.0
5395,Th__std__OFM_component_31,species_block,0.0
5396,Th__std__atomic_mass_norm,species_block,0.0
5397,Th__std__atomic_number_norm,species_block,0.0
5398,Th__std__atomic_radius_norm,species_block,0.0
5399,Th__std__electron_affinity_norm,species_block,0.0
5400,Ti__count,species_block,1.339876728060022e-06
5401,Ti__mean__magmom,species_block,6.666041204198425e-07
5402,Ti__mean__OFM_component_0,species_block,0.0
5403,Ti__mean__OFM_component_1,species_block,7.370551922391044e-07
5404,Ti__mean__OFM_component_2,species_block,0.0
5405,Ti__mean__OFM_component_3,species_block,0.0
5406,Ti__mean__OFM_component_4,species_block,0.0
5407,Ti__mean__OFM_component_5,species_block,0.0
5408,Ti__mean__OFM_component_6,species_block,0.0
5409,Ti__mean__OFM_component_7,species_block,0.0
5410,Ti__mean__OFM_component_8,species_block,0.0
5411,Ti__mean__OFM_component_9,species_block,8.173208409530539e-07
5412,Ti__mean__OFM_component_10,species_block,0.0
5413,Ti__mean__OFM_component_11,species_block,0.0
5414,Ti__mean__OFM_component_12,species_block,0.0
5415,Ti__mean__OFM_component_13,species_block,0.0
5416,Ti__mean__OFM_component_14,species_block,0.0
5417,Ti__mean__OFM_component_15,species_block,0.0
5418,Ti__mean__OFM_component_16,species_block,0.0
5419,Ti__mean__OFM_component_17,species_block,0.0
5420,Ti__mean__OFM_component_18,species_block,0.0
5421,Ti__mean__OFM_component_19,species_block,0.0
5422,Ti__mean__OFM_component_20,species_block,0.0
5423,Ti__mean__OFM_component_21,species_block,0.0
5424,Ti__mean__OFM_component_22,species_block,0.0
5425,Ti__mean__OFM_component_23,species_block,0.0
5426,Ti__mean__OFM_component_24,species_block,0.0
5427,Ti__mean__OFM_component_25,species_block,0.0
5428,Ti__mean__OFM_component_26,species_block,0.0
5429,Ti__mean__OFM_component_27,species_block,0.0
5430,Ti__mean__OFM_component_28,species_block,0.0
5431,Ti__mean__OFM_component_29,species_block,0.0
5432,Ti__mean__OFM_component_30,species_block,0.0
5433,Ti__mean__OFM_component_31,species_block,0.0
5434,Ti__mean__atomic_mass_norm,species_block,1.1130442826414238e-06
5435,Ti__mean__atomic_number_norm,species_block,5.296129288402262e-07
5436,Ti__mean__atomic_radius_norm,species_block,2.127064897218222e-06
5437,Ti__mean__electron_affinity_norm,species_block,9.57676098937129e-07
5438,Ti__std__magmom,species_block,4.025705564458803e-12
5439,Ti__std__OFM_component_0,species_block,0.0
5440,Ti__std__OFM_component_1,species_block,0.0
5441,Ti__std__OFM_component_2,species_block,0.0
5442,Ti__std__OFM_component_3,species_block,0.0
5443,Ti__std__OFM_component_4,species_block,0.0
5444,Ti__std__OFM_component_5,species_block,0.0
5445,Ti__std__OFM_component_6,species_block,0.0
5446,Ti__std__OFM_component_7,species_block,0.0
5447,Ti__std__OFM_component_8,species_block,0.0
5448,Ti__std__OFM_component_9,species_block,0.0
5449,Ti__std__OFM_component_10,species_block,0.0
5450,Ti__std__OFM_component_11,species_block,0.0
5451,Ti__std__OFM_component_12,species_block,0.0
5452,Ti__std__OFM_component_13,species_block,0.0
5453,Ti__std__OFM_component_14,species_block,0.0
5454,Ti__std__OFM_component_15,species_block,0.0
5455,Ti__std__OFM_component_16,species_block,0.0
5456,Ti__std__OFM_component_17,species_block,0.0
5457,Ti__std__OFM_component_18,species_block,0.0
5458,Ti__std__OFM_component_19,species_block,0.0
5459,Ti__std__OFM_component_20,species_block,0.0
5460,Ti__std__OFM_component_21,species_block,0.0
5461,Ti__std__OFM_component_22,species_block,0.0
5462,Ti__std__OFM_component_23,species_block,0.0
5463,Ti__std__OFM_component_24,species_block,0.0
5464,Ti__std__OFM_component_25,species_block,0.0
5465,Ti__std__OFM_component_26,species_block,0.0
5466,Ti__std__OFM_component_27,species_block,0.0
5467,Ti__std__OFM_component_28,species_block,0.0
5468,Ti__std__OFM_component_29,species_block,0.0
5469,Ti__std__OFM_component_30,species_block,0.0
5470,Ti__std__OFM_component_31,species_block,0.0
5471,Ti__std__atomic_mass_norm,species_block,0.0
5472,Ti__std__atomic_number_norm,species_block,0.0
5473,Ti__std__atomic_radius_norm,species_block,0.0
5474,Ti__std__electron_affinity_norm,species_block,0.0
5475,Tl__count,species_block,1.2631390049477888e-11
5476,Tl__mean__magmom,species_block,3.152938177208853e-11
5477,Tl__mean__OFM_component_0,species_block,0.0
5478,Tl__mean__OFM_component_1,species_block,2.2332702400262858e-10
5479,Tl__mean__OFM_component_2,species_block,1.6130243238876573e-11
5480,Tl__mean__OFM_component_3,species_block,0.0
5481,Tl__mean__OFM_component_4,species_block,0.0
5482,Tl__mean__OFM_component_5,species_block,0.0
5483,Tl__mean__OFM_component_6,species_block,0.0
5484,Tl__mean__OFM_component_7,species_block,0.0
5485,Tl__mean__OFM_component_8,species_block,0.0
5486,Tl__mean__OFM_component_9,species_block,0.0
5487,Tl__mean__OFM_component_10,species_block,0.0
5488,Tl__mean__OFM_component_11,species_block,0.0
5489,Tl__mean__OFM_component_12,species_block,0.0
5490,Tl__mean__OFM_component_13,species_block,0.0
5491,Tl__mean__OFM_component_14,species_block,0.0
5492,Tl__mean__OFM_component_15,species_block,0.0
5493,Tl__mean__OFM_component_16,species_block,0.0
5494,Tl__mean__OFM_component_17,species_block,2.9368155935571847e-10
5495,Tl__mean__OFM_component_18,species_block,0.0
5496,Tl__mean__OFM_component_19,species_block,0.0
5497,Tl__mean__OFM_component_20,species_block,0.0
5498,Tl__mean__OFM_component_21,species_block,0.0
5499,Tl__mean__OFM_component_22,species_block,0.0
5500,Tl__mean__OFM_component_23,species_block,0.0
5501,Tl__mean__OFM_component_24,species_block,0.0
5502,Tl__mean__OFM_component_25,species_block,0.0
5503,Tl__mean__OFM_component_26,species_block,0.0
5504,Tl__mean__OFM_component_27,species_block,0.0
5505,Tl__mean__OFM_component_28,species_block,0.0
5506,Tl__mean__OFM_component_29,species_block,0.0
5507,Tl__mean__OFM_component_30,species_block,0.0
5508,Tl__mean__OFM_component_31,species_block,9.086088809482361e-09
5509,Tl__mean__atomic_mass_norm,species_block,1.3309634034897044e-09
5510,Tl__mean__atomic_number_norm,species_block,1.2319090063783732e-09
5511,Tl__mean__atomic_radius_norm,species_block,4.9906420400702697e-11
5512,Tl__mean__electron_affinity_norm,species_block,5.59217284035185e-11
5513,Tl__std__magmom,species_block,0.0
5514,Tl__std__OFM_component_0,species_block,0.0
5515,Tl__std__OFM_component_1,species_block,0.0
5516,Tl__std__OFM_component_2,species_block,0.0
5517,Tl__std__OFM_component_3,species_block,0.0
5518,Tl__std__OFM_component_4,species_block,0.0
5519,Tl__std__OFM_component_5,species_block,0.0
5520,Tl__std__OFM_component_6,species_block,0.0
5521,Tl__std__OFM_component_7,species_block,0.0
5522,Tl__std__OFM_component_8,species_block,0.0
5523,Tl__std__OFM_component_9,species_block,0.0
5524,Tl__std__OFM_component_10,species_block,0.0
5525,Tl__std__OFM_component_11,species_block,0.0
5526,Tl__std__OFM_component_12,species_block,0.0
5527,Tl__std__OFM_component_13,species_block,0.0
5528,Tl__std__OFM_component_14,species_block,0.0
5529,Tl__std__OFM_component_15,species_block,0.0
5530,Tl__std__OFM_component_16,species_block,0.0
5531,Tl__std__OFM_component_17,species_block,0.0
5532,Tl__std__OFM_component_18,species_block,0.0
5533,Tl__std__OFM_component_19,species_block,0.0
5534,Tl__std__OFM_component_20,species_block,0.0
5535,Tl__std__OFM_component_21,species_block,0.0
5536,Tl__std__OFM_component_22,species_block,0.0
5537,Tl__std__OFM_component_23,species_block,0.0
5538,Tl__std__OFM_component_24,species_block,0.0
5539,Tl__std__OFM_component_25,species_block,0.0
5540,Tl__std__OFM_component_26,species_block,0.0
5541,Tl__std__OFM_component_27,species_block,0.0
5542,Tl__std__OFM_component_28,species_block,0.0
5543,Tl__std__OFM_component_29,species_block,0.0
5544,Tl__std__OFM_component_30,species_block,0.0
5545,Tl__std__OFM_component_31,species_block,0.0
5546,Tl__std__atomic_mass_norm,species_block,0.0
5547,Tl__std__atomic_number_norm,species_block,0.0
5548,Tl__std__atomic_radius_norm,species_block,0.0
5549,Tl__std__electron_affinity_norm,species_block,0.0
5550,Tm__count,species_block,1.3515098121352234e-06
5551,Tm__mean__magmom,species_block,1.1134752356442508e-06
5552,Tm__mean__OFM_component_0,species_block,0.0
5553,Tm__mean__OFM_component_1,species_block,4.744880897202863e-07
5554,Tm__mean__OFM_component_2,species_block,0.0
5555,Tm__mean__OFM_component_3,species_block,0.0
5556,Tm__mean__OFM_component_4,species_block,0.0
5557,Tm__mean__OFM_component_5,species_block,0.0
5558,Tm__mean__OFM_component_6,species_block,0.0
5559,Tm__mean__OFM_component_7,species_block,0.0
5560,Tm__mean__OFM_component_8,species_block,0.0
5561,Tm__mean__OFM_component_9,species_block,0.0
5562,Tm__mean__OFM_component_10,species_block,0.0
5563,Tm__mean__OFM_component_11,species_block,0.0
5564,Tm__mean__OFM_component_12,species_block,0.0
5565,Tm__mean__OFM_component_13,species_block,0.0
5566,Tm__mean__OFM_component_14,species_block,0.0
5567,Tm__mean__OFM_component_15,species_block,0.0
5568,Tm__mean__OFM_component_16,species_block,0.0
5569,Tm__mean__OFM_component_17,species_block,0.0
5570,Tm__mean__OFM_component_18,species_block,0.0
5571,Tm__mean__OFM_component_19,species_block,0.0
5572,Tm__mean__OFM_component_20,species_block,0.0
5573,Tm__mean__OFM_component_21,species_block,0.0
5574,Tm__mean__OFM_component_22,species_block,0.0
5575,Tm__mean__OFM_component_23,species_block,0.0
5576,Tm__mean__OFM_component_24,species_block,0.0
5577,Tm__mean__OFM_component_25,species_block,0.0
5578,Tm__mean__OFM_component_26,species_block,0.0
5579,Tm__mean__OFM_component_27,species_block,0.0
5580,Tm__mean__OFM_component_28,species_block,0.0
5581,Tm__mean__OFM_component_29,species_block,0.0
5582,Tm__mean__OFM_component_30,species_block,4.139082823422412e-07
5583,Tm__mean__OFM_component_31,species_block,0.0
5584,Tm__mean__atomic_mass_norm,species_block,1.2413453780806786e-06
5585,Tm__mean__atomic_number_norm,species_block,1.0446866285241903e-06
5586,Tm__mean__atomic_radius_norm,species_block,9.58941299050611e-07
5587,Tm__mean__electron_affinity_norm,species_block,4.4028187931084845e-07
5588,Tm__std__magmom,species_block,0.0
5589,Tm__std__OFM_component_0,species_block,0.0
5590,Tm__std__OFM_component_1,species_block,0.0
5591,Tm__std__OFM_component_2,species_block,0.0
5592,Tm__std__OFM_component_3,species_block,0.0
5593,Tm__std__OFM_component_4,species_block,0.0
5594,Tm__std__OFM_component_5,species_block,0.0
5595,Tm__std__OFM_component_6,species_block,0.0
5596,Tm__std__OFM_component_7,species_block,0.0
5597,Tm__std__OFM_component_8,species_block,0.0
5598,Tm__std__OFM_component_9,species_block,0.0
5599,Tm__std__OFM_component_10,species_block,0.0
5600,Tm__std__OFM_component_11,species_block,0.0
5601,Tm__std__OFM_component_12,species_block,0.0
5602,Tm__std__OFM_component_13,species_block,0.0
5603,Tm__std__OFM_component_14,species_block,0.0
5604,Tm__std__OFM_component_15,species_block,0.0
5605,Tm__std__OFM_component_16,species_block,0.0
5606,Tm__std__OFM_component_17,species_block,0.0
5607,Tm__std__OFM_component_18,species_block,0.0
5608,Tm__std__OFM_component_19,species_block,0.0
5609,Tm__std__OFM_component_20,species_block,0.0
5610,Tm__std__OFM_component_21,species_block,0.0
5611,Tm__std__OFM_component_22,species_block,0.0
5612,Tm__std__OFM_component_23,species_block,0.0
5613,Tm__std__OFM_component_24,species_block,0.0
5614,Tm__std__OFM_component_25,species_block,0.0
5615,Tm__std__OFM_component_26,species_block,0.0
5616,Tm__std__OFM_component_27,species_block,0.0
5617,Tm__std__OFM_component_28,species_block,0.0
5618,Tm__std__OFM_component_29,species_block,0.0
5619,Tm__std__OFM_component_30,species_block,0.0
5620,Tm__std__OFM_component_31,species_block,0.0
5621,Tm__std__atomic_mass_norm,species_block,0.0
5622,Tm__std__atomic_number_norm,species_block,0.0
5623,Tm__std__atomic_radius_norm,species_block,0.0
5624,Tm__std__electron_affinity_norm,species_block,0.0
5625,U__count,species_block,9.254614757148441e-06
5626,U__mean__magmom,species_block,3.365841202336028e-07
5627,U__mean__OFM_component_0,species_block,0.0
5628,U__mean__OFM_component_1,species_block,1.183635849729328e-06
5629,U__mean__OFM_component_2,species_block,0.0
5630,U__mean__OFM_component_3,species_block,0.0
5631,U__mean__OFM_component_4,species_block,0.0
5632,U__mean__OFM_component_5,species_block,0.0
5633,U__mean__OFM_component_6,species_block,0.0
5634,U__mean__OFM_component_7,species_block,0.0
5635,U__mean__OFM_component_8,species_block,5.981103728257059e-07
5636,U__mean__OFM_component_9,species_block,0.0
5637,U__mean__OFM_component_10,species_block,0.0
5638,U__mean__OFM_component_11,species_block,0.0
5639,U__mean__OFM_component_12,species_block,0.0
5640,U__mean__OFM_component_13,species_block,0.0
5641,U__mean__OFM_component_14,species_block,0.0
5642,U__mean__OFM_component_15,species_block,0.0
5643,U__mean__OFM_component_16,species_block,0.0
5644,U__mean__OFM_component_17,species_block,0.0
5645,U__mean__OFM_component_18,species_block,0.0
5646,U__mean__OFM_component_19,species_block,0.0
5647,U__mean__OFM_component_20,species_block,1.2863897528159385e-06
5648,U__mean__OFM_component_21,species_block,0.0
5649,U__mean__OFM_component_22,species_block,0.0
5650,U__mean__OFM_component_23,species_block,0.0
5651,U__mean__OFM_component_24,species_block,0.0
5652,U__mean__OFM_component_25,species_block,0.0
5653,U__mean__OFM_component_26,species_block,0.0
5654,U__mean__OFM_component_27,species_block,0.0
5655,U__mean__OFM_component_28,species_block,0.0
5656,U__mean__OFM_component_29,species_block,0.0
5657,U__mean__OFM_component_30,species_block,0.0
5658,U__mean__OFM_component_31,species_block,0.0
5659,U__mean__atomic_mass_norm,species_block,1.1389084280367192e-06
5660,U__mean__atomic_number_norm,species_block,1.418303550166594e-06
5661,U__mean__atomic_radius_norm,species_block,1.689383827351786e-06
5662,U__mean__electron_affinity_norm,species_block,7.457224770303493e-07
5663,U__std__magmom,species_block,0.0
5664,U__std__OFM_component_0,species_block,0.0
5665,U__std__OFM_component_1,species_block,0.0
5666,U__std__OFM_component_2,species_block,0.0
5667,U__std__OFM_component_3,species_block,0.0
5668,U__std__OFM_component_4,species_block,0.0
5669,U__std__OFM_component_5,species_block,0.0
5670,U__std__OFM_component_6,species_block,0.0
5671,U__std__OFM_component_7,species_block,0.0
5672,U__std__OFM_component_8,species_block,0.0
5673,U__std__OFM_component_9,species_block,0.0
5674,U__std__OFM_component_10,species_block,0.0
5675,U__std__OFM_component_11,species_block,0.0
5676,U__std__OFM_component_12,species_block,0.0
5677,U__std__OFM_component_13,species_block,0.0
5678,U__std__OFM_component_14,species_block,0.0
5679,U__std__OFM_component_15,species_block,0.0
5680,U__std__OFM_component_16,species_block,0.0
5681,U__std__OFM_component_17,species_block,0.0
5682,U__std__OFM_component_18,species_block,0.0
5683,U__std__OFM_component_19,species_block,0.0
5684,U__std__OFM_component_20,species_block,0.0
5685,U__std__OFM_component_21,species_block,0.0
5686,U__std__OFM_component_22,species_block,0.0
5687,U__std__OFM_component_23,species_block,0.0
5688,U__std__OFM_component_24,species_block,0.0
5689,U__std__OFM_component_25,species_block,0.0
5690,U__std__OFM_component_26,species_block,0.0
5691,U__std__OFM_component_27,species_block,0.0
5692,U__std__OFM_component_28,species_block,0.0
5693,U__std__OFM_component_29,species_block,0.0
5694,U__std__OFM_component_30,species_block,0.0
5695,U__std__OFM_component_31,species_block,0.0
5696,U__std__atomic_mass_norm,species_block,0.0
5697,U__std__atomic_number_norm,species_block,0.0
5698,U__std__atomic_radius_norm,species_block,0.0
5699,U__std__electron_affinity_norm,species_block,0.0
5700,V__count,species_block,2.793533271320266e-06
5701,V__mean__magmom,species_block,4.736862039344579e-06
5702,V__mean__OFM_component_0,species_block,0.0
5703,V__mean__OFM_component_1,species_block,6.2066815929299544e-06
5704,V__mean__OFM_component_2,species_block,0.0
5705,V__mean__OFM_component_3,species_block,0.0
5706,V__mean__OFM_component_4,species_block,0.0
5707,V__mean__OFM_component_5,species_block,0.0
5708,V__mean__OFM_component_6,species_block,0.0
5709,V__mean__OFM_component_7,species_block,0.0
5710,V__mean__OFM_component_8,species_block,0.0
5711,V__mean__OFM_component_9,species_block,0.0
5712,V__mean__OFM_component_10,species_block,2.223162301068021e-06
5713,V__mean__OFM_component_11,species_block,0.0
5714,V__mean__OFM_component_12,species_block,0.0
5715,V__mean__OFM_component_13,species_block,0.0
5716,V__mean__OFM_component_14,species_block,0.0
5717,V__mean__OFM_component_15,species_block,0.0
5718,V__mean__OFM_component_16,species_block,0.0
5719,V__mean__OFM_component_17,species_block,0.0
5720,V__mean__OFM_component_18,species_block,0.0
5721,V__mean__OFM_component_19,species_block,0.0
5722,V__mean__OFM_component_20,species_block,0.0
5723,V__mean__OFM_component_21,species_block,0.0
5724,V__mean__OFM_component_22,species_block,0.0
5725,V__mean__OFM_component_23,species_block,0.0
5726,V__mean__OFM_component_24,species_block,0.0
5727,V__mean__OFM_component_25,species_block,0.0
5728,V__mean__OFM_component_26,species_block,0.0
5729,V__mean__OFM_component_27,species_block,0.0
5730,V__mean__OFM_component_28,species_block,0.0
5731,V__mean__OFM_component_29,species_block,0.0
5732,V__mean__OFM_component_30,species_block,0.0
5733,V__mean__OFM_component_31,species_block,0.0
5734,V__mean__atomic_mass_norm,species_block,2.829601037952578e-06
5735,V__mean__atomic_number_norm,species_block,1.5069883472349963e-06
5736,V__mean__atomic_radius_norm,species_block,2.502878966508581e-06
5737,V__mean__electron_affinity_norm,species_block,1.6339083491541257e-06
5738,V__std__magmom,species_block,4.912103611721629e-07
5739,V__std__OFM_component_0,species_block,0.0
5740,V__std__OFM_component_1,species_block,0.0
5741,V__std__OFM_component_2,species_block,0.0
5742,V__std__OFM_component_3,species_block,0.0
5743,V__std__OFM_component_4,species_block,0.0
5744,V__std__OFM_component_5,species_block,0.0
5745,V__std__OFM_component_6,species_block,0.0
5746,V__std__OFM_component_7,species_block,0.0
5747,V__std__OFM_component_8,species_block,0.0
5748,V__std__OFM_component_9,species_block,0.0
5749,V__std__OFM_component_10,species_block,0.0
5750,V__std__OFM_component_11,species_block,0.0
5751,V__std__OFM_component_12,species_block,0.0
5752,V__std__OFM_component_13,species_block,0.0
5753,V__std__OFM_component_14,species_block,0.0
5754,V__std__OFM_component_15,species_block,0.0
5755,V__std__OFM_component_16,species_block,0.0
5756,V__std__OFM_component_17,species_block,0.0
5757,V__std__OFM_component_18,species_block,0.0
5758,V__std__OFM_component_19,species_block,0.0
5759,V__std__OFM_component_20,species_block,0.0
5760,V__std__OFM_component_21,species_block,0.0
5761,V__std__OFM_component_22,species_block,0.0
5762,V__std__OFM_component_23,species_block,0.0
5763,V__std__OFM_component_24,species_block,0.0
5764,V__std__OFM_component_25,species_block,0.0
5765,V__std__OFM_component_26,species_block,0.0
5766,V__std__OFM_component_27,species_block,0.0
5767,V__std__OFM_component_28,species_block,0.0
5768,V__std__OFM_component_29,species_block,0.0
5769,V__std__OFM_component_30,species_block,0.0
5770,V__std__OFM_component_31,species_block,0.0
5771,V__std__atomic_mass_norm,species_block,0.0
5772,V__std__atomic_number_norm,species_block,0.0
5773,V__std__atomic_radius_norm,species_block,0.0
5774,V__std__electron_affinity_norm,species_block,0.0
